personenId,herkunft,herkunftname
24548,66,von der Ranna
24549,470,Heining
24551,15,Ulm
24552,225,Neuhaus (an der Donau)
24554,4,Aschach
24555,340,Dillingen
24558,29,Engelhartszell
24559,66,von der Ranna
24560,4,Aschach
24562,1,Neuhaus
24571,69,Schärding
24574,9,Hall
24577,9,Hall
24584,127,Pleinting
24585,374,Marbach
24586,155,Puesen
24587,1315,Neuhaus (am Inn)
24588,62,Augsburg
24593,10,Passau
24595,9,Hall
24597,221,See
24599,10,Passau
24600,9,Hall
24603,13,Obernzell/Hafnerzell
24604,4,Aschach
24605,175,Neuburg am Inn
24606,225,Neuhaus (an der Donau)
24608,13,Obernzell/Hafnerzell
24611,500,Gneisenau
24612,493,Grub (bei Kirchberg)
24615,92,Vilshofen
24617,941,Londorf
24619,427,Chiemsee
24620,32,München
24623,54,Wasserburg
24624,942,Raffelstetten
24625,11,Regensburg
24629,3,Linz
24630,374,Marbach
24632,4,Aschach
24634,2,Nürnberg
24639,7,Rosenheim
24642,32,München
24644,8,Kufstein
24646,1369,Nußdorf
24647,32,München
24648,79,Stein
24649,119,Schwaz
24652,3,Linz
24655,64,Obernberg (am Inn)
24657,9,Hall
24669,11,Regensburg
24673,30,Laufen
24674,27,Wien
24676,4,Aschach
24677,5,von der Mühl
24681,32,München
24682,11,Regensburg
24684,27,Wien
24685,142,Ingolstadt
24686,61,Landshut
24687,4,Aschach
24688,29,Engelhartszell
24689,42,Hallein
24693,225,Neuhaus (an der Donau)
24694,221,See
24695,5,von der Mühl
24696,11,Regensburg
24699,11,Regensburg
24700,3,Linz
24703,32,München
24704,9,Hall
24706,264,Ybbs
24713,142,Ingolstadt
24714,5,von der Mühl
24715,42,Hallein
24717,225,Neuhaus (an der Donau)
24718,943,Strumb
24720,11,Regensburg
24724,15,Ulm
24727,11,Regensburg
24728,239,Bogen
24731,101,Schalding
24733,13,Obernzell/Hafnerzell
24735,119,Schwaz
24745,95,Mauthausen
24746,126,Windorf
24748,7,Rosenheim
24749,30,Laufen
24755,10,Passau
24756,10,Passau
24757,29,Engelhartszell
24759,94,Dreissenau
24763,175,Neuburg am Inn
24765,82,Braunau (am Inn)
24766,944,Point
24767,77,Neuburg
24768,13,Obernzell/Hafnerzell
24769,11,Regensburg
24776,60,Sandbach
24779,62,Augsburg
24786,860,Natternbach
24787,225,Neuhaus (an der Donau)
24793,3,Linz
24795,157,Dingolfing
24803,30,Laufen
24804,15,Ulm
24806,66,von der Ranna
24807,42,Hallein
24809,82,Braunau (am Inn)
24810,24,Tölz
24812,13,Obernzell/Hafnerzell
24813,22,Straubing
24814,66,von der Ranna
24815,225,Neuhaus (an der Donau)
24816,42,Hallein
24818,62,Augsburg
24820,7,Rosenheim
24821,8,Kufstein
24822,5,von der Mühl
24823,7,Rosenheim
24824,843,Sarmingstein
24826,4,Aschach
24828,4,Aschach
24830,5,von der Mühl
24831,42,Hallein
24835,1,Neuhaus
24837,22,Straubing
24838,13,Obernzell/Hafnerzell
24839,7,Rosenheim
24840,119,Schwaz
24841,1306,Stocket
24842,3,Linz
24843,456,von der Falkenau
24846,178,Neuburg an der Donau
24848,30,Laufen
24849,30,Laufen
24850,24,Tölz
24851,11,Regensburg
24859,134,Tittmoning
24864,121,Nußdorf (am Inn)
24865,87,von der Au
24868,66,von der Ranna
24869,8,Kufstein
24871,9,Hall
24879,10,Passau
24880,14,Kobling
24881,10,Passau
24882,10,Passau
24883,73,Wels
24884,3,Linz
24885,13,Obernzell/Hafnerzell
24886,5,von der Mühl
24887,204,Rossgraben
24888,54,Wasserburg
24889,66,von der Ranna
24890,142,Ingolstadt
24891,27,Wien
24892,10,Passau
24893,42,Hallein
24894,64,Obernberg (am Inn)
24895,10,Passau
24901,9,Hall
24902,132,Ohlstadt
24903,35,Grafenau
24904,30,Laufen
24906,29,Engelhartszell
24907,946,Oettenhaag
24908,32,München
24911,10,Passau
24913,13,Obernzell/Hafnerzell
24914,54,Wasserburg
24915,13,Obernzell/Hafnerzell
24926,30,Laufen
24931,415,von der Siferein
24932,30,Laufen
24933,10,Passau
24938,158,Freising
24939,947,Kiesdorf
24944,5,von der Mühl
24945,513,Inzell
24947,24,Tölz
24948,8,Kufstein
24950,87,von der Au
24951,30,Laufen
24952,8,Kufstein
24953,15,Ulm
24955,11,Regensburg
24960,9,Hall
24961,128,Innsbruck
24964,225,Neuhaus (an der Donau)
24966,66,von der Ranna
24968,30,Laufen
24970,9,Hall
24972,65,Brandstatt
24973,92,Vilshofen
24974,62,Augsburg
24977,27,Wien
24983,225,Neuhaus (an der Donau)
24985,10,Passau
24986,10,Passau
24987,346,von der Bschauerin
24988,42,Hallein
24991,221,See
24992,9,Hall
24993,44,Ottensheim
24994,44,Ottensheim
24995,695,Wallsee
24996,19,Berchtesgaden
24999,11,Regensburg
25023,30,Laufen
25025,42,Hallein
25026,620,Wolfratshausen
25029,13,Obernzell/Hafnerzell
25030,119,Schwaz
25031,7,Rosenheim
25033,100,Donauwörth
25036,11,Regensburg
25041,11,Regensburg
25042,9,Hall
25043,30,Laufen
25044,100,Donauwörth
25046,11,Regensburg
25064,415,von der Siferein
25065,19,Berchtesgaden
25068,30,Laufen
25070,221,See
25435,13,Obernzell/Hafnerzell
25072,15,Ulm
25074,32,München
25078,60,Sandbach
25079,19,Berchtesgaden
25081,482,Kirchdorf (an der Krems)
25082,225,Neuhaus (an der Donau)
25084,62,Augsburg
25092,8,Kufstein
25093,11,Regensburg
25098,15,Ulm
25106,11,Regensburg
25121,62,Augsburg
25125,62,Augsburg
25128,4,Aschach
25129,4,Aschach
25130,9,Hall
25143,9,Hall
25145,62,Augsburg
25151,2,Nürnberg
25168,30,Laufen
25172,28,Freizell/Marsbachzell
25174,29,Engelhartszell
25175,66,von der Ranna
25176,26,Wesenufer
25178,10,Passau
25190,21,Salzburg
25195,27,Wien
25197,1262,Rems
25199,66,von der Ranna
25203,10,Passau
25213,949,Donauhäusel
25214,4,Aschach
25215,4,Aschach
25216,196,Landshaag
25221,27,Wien
25229,109,Würzburg
25238,742,Schellenberg
25243,73,Wels
25247,26,Wesenufer
25248,10,Passau
25249,175,Neuburg am Inn
25250,10,Passau
25258,513,Inzell
25261,3,Linz
25263,3,Linz
25264,69,Schärding
25265,66,von der Ranna
25269,21,Salzburg
25272,39,Kitzbühel
25277,268,Kempten (Reichsstadt)
25295,73,Wels
25297,3,Linz
25298,10,Passau
25313,10,Passau
25316,10,Passau
25349,14,Kobling
25350,41,Deggendorf
25357,4,Aschach
25358,21,Salzburg
25362,82,Braunau (am Inn)
25368,21,Salzburg
25382,64,Obernberg (am Inn)
25384,64,Obernberg (am Inn)
25390,32,München
25391,225,Neuhaus (an der Donau)
25392,10,Passau
25393,358,St. Andrä
25397,13,Obernzell/Hafnerzell
25399,510,Beuern
25400,82,Braunau (am Inn)
25406,3,Linz
25415,27,Wien
25428,142,Ingolstadt
25429,3,Linz
25430,119,Schwaz
25432,510,Beuern
25433,775,Alkoven
25434,7,Rosenheim
25438,10,Passau
25439,225,Neuhaus (an der Donau)
25441,82,Braunau (am Inn)
25444,30,Laufen
25445,30,Laufen
25447,180,St. Nikola
25448,64,Obernberg (am Inn)
25449,66,von der Ranna
25450,28,Freizell/Marsbachzell
25451,16,Lechbruck
25452,264,Ybbs
25456,30,Laufen
25459,3,Linz
25464,62,Augsburg
25465,62,Augsburg
25466,3,Linz
25467,62,Augsburg
25469,11,Regensburg
25470,10,Passau
25471,73,Wels
25472,4,Aschach
25474,953,Ardagger
25475,1191,Kolleck
25479,25,Eferding
25481,791,Lichtenau
25482,4,Aschach
25483,13,Obernzell/Hafnerzell
25491,32,München
25492,1315,Neuhaus (am Inn)
25493,513,Inzell
25494,498,von der Exlau
25496,62,Augsburg
25499,30,Laufen
25500,13,Obernzell/Hafnerzell
25505,510,Beuern
25529,7,Rosenheim
25532,955,Hafnerziechen
25534,9,Hall
25544,9,Hall
27479,87,von der Au
25586,92,Vilshofen
25587,142,Ingolstadt
25589,92,Vilshofen
25593,79,Stein
25599,66,von der Ranna
25602,3,Linz
25604,4,Aschach
25605,956,Erledt
25606,133,Hartkirchen
25607,957,Wiesenparz
25608,8,Kufstein
25609,16,Lechbruck
25614,243,Gaishofen
25615,32,München
25616,17,Steyr
25617,27,Wien
25618,153,Säusenstein
25619,225,Neuhaus (an der Donau)
25635,26,Wesenufer
25636,4,Aschach
25645,9,Hall
25647,66,von der Ranna
25648,29,Engelhartszell
25649,7,Rosenheim
25655,292,Burghausen
25656,21,Salzburg
25678,4,Aschach
25679,42,Hallein
25712,29,Engelhartszell
25716,346,von der Bschauerin
25731,444,Ötting
25732,4,Aschach
25740,5,von der Mühl
25749,493,Grub (bei Kirchberg)
25766,225,Neuhaus (an der Donau)
25796,29,Engelhartszell
25800,66,von der Ranna
25801,346,von der Bschauerin
25802,24,Tölz
25811,10,Passau
25812,225,Neuhaus (an der Donau)
25815,695,Wallsee
25819,443,Achleiten
25820,960,Langenlebarn
25821,1,Neuhaus
25826,961,Hungerszell
25828,15,Ulm
25830,27,Wien
25831,32,München
25836,11,Regensburg
25841,11,Regensburg
25842,706,Haibach
25843,1371,Ofen
25845,4,Aschach
25846,44,Ottensheim
25847,66,von der Ranna
25848,307,Winzer
25850,42,Hallein
25851,27,Wien
25852,8,Kufstein
25853,775,Alkoven
25855,180,St. Nikola
25857,225,Neuhaus (an der Donau)
25858,225,Neuhaus (an der Donau)
25859,100,Donauwörth
25860,27,Wien
25871,14,Kobling
25872,3,Linz
25873,225,Neuhaus (an der Donau)
25880,3,Linz
25882,10,Passau
25885,327,Indelhausen
25886,513,Inzell
25897,963,Scheibbs
25899,60,Sandbach
25900,1252,Marbach (an der Donau)
25901,830,Freistadt (im Mühlviertel)
25902,964,Neusiedl am See
25907,144,Rohrbach (in Oberösterreich)
25908,89,Krems
25911,27,Wien
25916,965,Schwäbisch Gmünd
25917,9,Hall
25927,608,Pfannstill
25930,797,Frankfurt am Main
25932,45,Lembach
25938,64,Obernberg (am Inn)
25939,206,Gramastetten
25940,3,Linz
25945,92,Vilshofen
25946,966,Werfen
25950,87,von der Au
32186,60,Sandbach
25959,92,Vilshofen
25961,13,Obernzell/Hafnerzell
25962,456,von der Falkenau
25966,8,Kufstein
25972,102,Irring
25975,27,Wien
25980,967,St. Lorenzen
25981,1,Neuhaus
25982,216,Schlögen
25989,5,von der Mühl
25995,216,Schlögen
25996,66,von der Ranna
25997,168,Gämblau
25998,967,St. Lorenzen
26002,88,Weitenegg
26006,127,Pleinting
26010,3,Linz
26011,3,Linz
26013,30,Laufen
26015,3,Linz
26022,142,Ingolstadt
26026,61,Landshut
26027,225,Neuhaus (an der Donau)
26028,66,von der Ranna
26029,44,Ottensheim
26030,44,Ottensheim
26032,27,Wien
26034,225,Neuhaus (an der Donau)
26035,15,Ulm
26048,144,Rohrbach (in Oberösterreich)
26049,4,Aschach
28275,138,Rattenberg
26058,2,Nürnberg
26063,264,Ybbs
26065,92,Vilshofen
26068,742,Schellenberg
26103,276,Schwarzach
26107,10,Passau
26108,27,Wien
26110,264,Ybbs
26113,9,Hall
26118,4,Aschach
26120,9,Hall
26123,127,Pleinting
26138,4,Aschach
26139,366,Inn
26140,4,Aschach
26145,44,Ottensheim
26151,27,Wien
26155,126,Windorf
26156,10,Passau
26157,577,Hienheim
26158,92,Vilshofen
26167,385,Schaden
26168,82,Braunau (am Inn)
26169,335,Ranshofen
26170,29,Engelhartszell
26171,60,Sandbach
26172,60,Sandbach
26175,87,von der Au
26176,65,Brandstatt
26177,87,von der Au
26178,383,Wörth
26179,24,Tölz
26185,87,von der Au
26192,60,Sandbach
26199,9,Hall
26200,22,Straubing
26202,87,von der Au
26203,27,Wien
26207,51,Kelheim
26209,415,von der Siferein
26210,3,Linz
26215,11,Regensburg
26216,3,Linz
26217,367,Perasdorf
26218,513,Inzell
26219,221,See
26220,15,Ulm
26221,5,von der Mühl
26225,630,Baumgartenberg
26227,403,Flintsbach
26228,10,Passau
26229,83,Häuseln
26231,179,Obermühl
26232,27,Wien
26237,9,Hall
26245,26,Wesenufer
26246,39,Kitzbühel
26247,970,Waidring
26248,79,Stein
26249,127,Pleinting
26257,32,München
26260,60,Sandbach
26264,1241,Audorf
26270,13,Obernzell/Hafnerzell
26272,39,Kitzbühel
26275,280,Kirchberg (ob der Donau)
26277,9,Hall
26281,713,Nicklsbach
26282,15,Ulm
26285,385,Schaden
26287,243,Gaishofen
26289,25,Eferding
26290,26,Wesenufer
26295,225,Neuhaus (an der Donau)
26296,125,Landsberg
26298,775,Alkoven
26305,1326,von der Schitt
26310,87,von der Au
26311,524,Holzheim (an der Leibi)
26313,10,Passau
26316,68,Neukirchen am Walde
26317,68,Neukirchen am Walde
26318,1222,Aigen
26322,9,Hall
26324,157,Dingolfing
26325,528,Bubesheim
29211,587,Wesendorf
26334,4,Aschach
26336,971,Kreuzberg
26337,10,Passau
26344,298,Pfarrkirchen (im Mühlkreis)
26345,9,Hall
26351,4,Aschach
26353,27,Wien
26355,973,St. Aegidi
26356,1249,Bergheim
26363,28,Freizell/Marsbachzell
26368,3,Linz
26375,4,Aschach
26376,21,Salzburg
26377,626,Lohstadt
26378,27,Wien
26387,557,Windberg
26390,32,München
26392,39,Kitzbühel
26395,137,Eich
26617,66,von der Ranna
26420,27,Wien
26426,144,Rohrbach (in Oberösterreich)
26427,310,Niederalteich
26430,27,Wien
26441,526,Spitz
26448,129,Audorf (Ober-)
26449,27,Wien
26454,1221,Aggsbach(-Dorf)
26457,3,Linz
26461,9,Hall
26467,10,Passau
26468,5,von der Mühl
26469,5,von der Mühl
26472,9,Hall
26476,9,Hall
26492,62,Augsburg
26493,33,Hofkirchen (im Mühlkreis)
26494,9,Hall
26495,3,Linz
26496,9,Hall
26504,3,Linz
26507,92,Vilshofen
26508,281,Schönering
26514,27,Wien
26515,11,Regensburg
26516,225,Neuhaus (an der Donau)
26517,431,Stadl
26518,30,Laufen
26520,2,Nürnberg
26528,191,Ettal
26530,34,Neuötting
26532,3,Linz
26534,191,Ettal
26536,24,Tölz
26538,975,Elisabethszell
26539,9,Hall
26540,9,Hall
26544,191,Ettal
26545,953,Ardagger
26546,42,Hallein
26547,2,Nürnberg
26551,2,Nürnberg
26552,2,Nürnberg
26553,2,Nürnberg
39181,635,Niederlande
26555,98,Schongau
26557,30,Laufen
26560,3,Linz
26565,2,Nürnberg
26573,27,Wien
26575,780,Micheldorf
26578,87,von der Au
26579,44,Ottensheim
26587,27,Wien
26590,79,Stein
26596,29,Engelhartszell
26597,423,Ratzing
26598,976,Haiming
26600,11,Regensburg
26601,44,Ottensheim
26604,1274,Hofkirchen (an der Donau)
26605,4,Aschach
26606,10,Passau
26607,733,Prag
26610,2,Nürnberg
26618,2,Nürnberg
26619,22,Straubing
26621,82,Braunau (am Inn)
26622,9,Hall
26630,977,Obergrub
26634,2,Nürnberg
34937,4,Aschach
26637,3,Linz
26640,221,See
26641,30,Laufen
26645,11,Regensburg
26646,9,Hall
26648,39,Kitzbühel
26653,27,Wien
26654,4,Aschach
26657,30,Laufen
26661,10,Passau
26669,31,St. Georgen
26671,143,Donaustauf
26672,243,Gaishofen
26673,11,Regensburg
26694,62,Augsburg
26701,144,Rohrbach (in Oberösterreich)
26707,978,Kelheimwinzer
26708,978,Kelheimwinzer
26709,11,Regensburg
26726,979,Röck
26731,173,Neufelden
26734,10,Passau
26736,13,Obernzell/Hafnerzell
26737,32,München
26739,32,München
26742,147,Sprinzenstein
26743,21,Salzburg
26744,51,Kelheim
26745,24,Tölz
26746,157,Dingolfing
26747,292,Burghausen
26749,33,Hofkirchen (im Mühlkreis)
26751,2,Nürnberg
26753,30,Laufen
26759,57,Landau
28332,9,Hall
26767,13,Obernzell/Hafnerzell
39166,10,Passau
26783,587,Wesendorf
26784,63,Kallmünz
26786,81,Gmunden
26795,487,Raitenhaslach
26796,49,Stadtamhof
26797,51,Kelheim
26801,35,Grafenau
26802,960,Langenlebarn
26812,10,Passau
26813,66,von der Ranna
26816,127,Pleinting
26825,15,Ulm
26841,980,Friedberg
26842,981,Moriz
26847,43,St. Florian
26855,27,Wien
26856,11,Regensburg
26875,1172,Künzing
26880,3,Linz
26881,191,Ettal
26882,103,Haslach
26883,32,München
26884,11,Regensburg
26891,44,Ottensheim
26895,114,Pielenhofen
26896,10,Passau
26900,24,Tölz
26901,95,Mauthausen
26903,307,Winzer
26904,30,Laufen
26905,28,Freizell/Marsbachzell
26914,60,Sandbach
26915,982,Zandt
26916,16,Lechbruck
26917,44,Ottensheim
26918,13,Obernzell/Hafnerzell
26926,8,Kufstein
26929,3,Linz
26933,4,Aschach
26935,159,Garmisch
26937,193,Wilhering
26945,983,Rossatz
26946,11,Regensburg
26950,15,Ulm
27695,5,von der Mühl
26953,3,Linz
26954,4,Aschach
26955,984,Luttensperg
26956,61,Landshut
26961,985,Aussee
26962,3,Linz
26970,26,Wesenufer
26971,173,Neufelden
26972,424,Aitrach
26979,32,München
26993,65,Brandstatt
26994,986,Eggersberg
27000,51,Kelheim
27001,15,Ulm
27003,11,Regensburg
27005,36,Saal
27008,2,Nürnberg
27011,27,Wien
27015,506,Bamberg
27030,55,Putzleinsdorf
27031,17,Steyr
27032,41,Deggendorf
27034,157,Dingolfing
27035,158,Freising
27036,13,Obernzell/Hafnerzell
27038,139,Bodenmais
27039,21,Salzburg
27041,8,Kufstein
27042,81,Gmunden
27051,45,Lembach
27054,10,Passau
27056,202,Enns
39602,27,Wien
27076,3,Linz
27077,25,Eferding
27078,25,Eferding
27079,1317,Saladorf
27080,1049,Oberbamberg
27081,3,Linz
27082,2,Nürnberg
27085,221,See
27086,21,Salzburg
27087,310,Niederalteich
27088,87,von der Au
27089,8,Kufstein
27096,988,Schönreith
27098,27,Wien
27099,26,Wesenufer
27101,10,Passau
27102,27,Wien
27106,41,Deggendorf
27107,62,Augsburg
27110,85,Einöd (Passau)
27117,540,Urfahr
27118,24,Tölz
27119,11,Regensburg
27125,989,Jederschwing
27126,3,Linz
27127,1355,Mühldorf (Oberösterreich)
27131,157,Dingolfing
27132,11,Regensburg
27142,35,Grafenau
27147,8,Kufstein
27148,1172,Künzing
27153,990,Wimsbach
27154,258,Weltenburg
27155,3,Linz
27158,383,Wörth
27162,991,Hexenagger
27163,75,Sallatobel
27166,7,Rosenheim
27167,13,Obernzell/Hafnerzell
27168,92,Vilshofen
27169,385,Schaden
27170,743,Luftenberg
27171,24,Tölz
27172,13,Obernzell/Hafnerzell
27174,992,Ratzenleithen
27189,110,Reichersberg
27190,30,Laufen
27191,66,von der Ranna
27192,92,Vilshofen
27193,15,Ulm
27198,24,Tölz
27199,3,Linz
27200,3,Linz
27201,4,Aschach
27202,993,Wetzendorf
27203,7,Rosenheim
27204,3,Linz
27208,3,Linz
27209,427,Chiemsee
27220,212,Heitzenhofen
27221,547,Pfatter
27224,3,Linz
27228,13,Obernzell/Hafnerzell
27230,90,Glarus
27232,10,Passau
27233,35,Grafenau
27234,64,Obernberg (am Inn)
28401,4,Aschach
27239,3,Linz
27240,8,Kufstein
27242,144,Rohrbach (in Oberösterreich)
27246,94,Dreissenau
27247,328,Gallneukirchen
27248,13,Obernzell/Hafnerzell
27250,27,Wien
27251,276,Schwarzach
27260,281,Schönering
27261,27,Wien
27263,44,Ottensheim
27273,641,Buxheim
27274,3,Linz
27276,995,Klaffmühle
27277,996,Heiligenkreuz
27278,5,von der Mühl
27279,30,Laufen
27285,87,von der Au
27286,87,von der Au
27295,87,von der Au
27297,29,Engelhartszell
27298,44,Ottensheim
27299,173,Neufelden
27302,33,Hofkirchen (im Mühlkreis)
27307,66,von der Ranna
27308,5,von der Mühl
27313,2,Nürnberg
27316,92,Vilshofen
27324,24,Tölz
27327,3,Linz
27328,3,Linz
27329,383,Wörth
27330,39,Kitzbühel
27332,29,Engelhartszell
27333,444,Ötting
27338,620,Wolfratshausen
39569,199,Niederkappel
27345,997,Freyenstein
27346,426,Hößgang
27347,3,Linz
27349,3,Linz
39595,144,Rohrbach (in Oberösterreich)
27355,27,Wien
27359,4,Aschach
27364,30,Laufen
27366,346,von der Bschauerin
27367,8,Kufstein
27369,73,Wels
27370,10,Passau
27378,10,Passau
27383,15,Ulm
27385,87,von der Au
27386,27,Wien
27387,10,Passau
27390,27,Wien
27391,9,Hall
27400,27,Wien
27406,28,Freizell/Marsbachzell
27408,3,Linz
27414,8,Kufstein
27415,42,Hallein
27418,196,Landshaag
27420,998,Morsee
27421,43,St. Florian
27432,733,Prag
27433,8,Kufstein
27436,64,Obernberg (am Inn)
27439,69,Schärding
27441,10,Passau
27443,42,Hallein
27451,54,Wasserburg
27465,3,Linz
27476,7,Rosenheim
27477,173,Neufelden
27480,32,München
27481,73,Wels
27488,17,Steyr
27490,26,Wesenufer
27491,27,Wien
27492,89,Krems
27493,69,Schärding
27494,144,Rohrbach (in Oberösterreich)
27495,11,Regensburg
27496,252,Marsbach
27497,133,Hartkirchen
27498,10,Passau
34466,1153,Weil
27504,62,Augsburg
39611,1349,Winwehr
27519,5,von der Mühl
27520,13,Obernzell/Hafnerzell
27521,30,Laufen
27522,90,Glarus
27523,30,Laufen
27524,5,von der Mühl
27525,5,von der Mühl
27527,24,Tölz
27530,251,Garsten
27538,3,Linz
27540,816,von der Kesselmühl
27541,191,Ettal
27542,16,Lechbruck
27543,29,Engelhartszell
27544,21,Salzburg
27545,87,von der Au
27546,276,Schwarzach
27563,13,Obernzell/Hafnerzell
27564,999,Wiesing
27565,83,Häuseln
27574,32,München
27582,5,von der Mühl
27593,454,von der Kaiserau
27597,487,Raitenhaslach
27598,142,Ingolstadt
27610,221,See
27633,32,München
27634,21,Salzburg
27635,1001,Prattenhof
27638,501,Gstocket
27640,30,Laufen
27641,73,Wels
27642,215,Wörgl
27644,513,Inzell
27649,66,von der Ranna
27650,977,Obergrub
27660,29,Engelhartszell
27663,44,Ottensheim
27666,8,Kufstein
27670,276,Schwarzach
27680,92,Vilshofen
27681,513,Inzell
27682,9,Hall
27693,175,Neuburg am Inn
27694,32,München
27699,61,Landshut
27700,41,Deggendorf
27702,8,Kufstein
27707,5,von der Mühl
27708,92,Vilshofen
27710,10,Passau
27711,114,Pielenhofen
27712,114,Pielenhofen
27713,225,Neuhaus (an der Donau)
27714,144,Rohrbach (in Oberösterreich)
27715,29,Engelhartszell
27719,1266,Deggendorf/Duggendorf
27720,32,München
27722,25,Eferding
27724,77,Neuburg
27725,2,Nürnberg
27727,4,Aschach
27728,13,Obernzell/Hafnerzell
27729,30,Laufen
27731,11,Regensburg
27737,27,Wien
27738,310,Niederalteich
27740,202,Enns
27741,17,Steyr
27743,25,Eferding
27745,17,Steyr
27746,221,See
27749,44,Ottensheim
27752,134,Tittmoning
27756,30,Laufen
27757,1004,Hackendorf
27759,1005,Hütting
27760,51,Kelheim
27761,225,Neuhaus (an der Donau)
27762,16,Lechbruck
27764,59,Seestetten
27765,4,Aschach
27766,4,Aschach
27767,366,Inn
27768,2,Nürnberg
27773,95,Mauthausen
32602,444,Ötting
27777,225,Neuhaus (an der Donau)
27779,1006,Ledensberg
27780,243,Gaishofen
27781,7,Rosenheim
31002,87,von der Au
27795,87,von der Au
27796,87,von der Au
27797,87,von der Au
27798,87,von der Au
27799,87,von der Au
27806,51,Kelheim
27807,167,Melk
27809,92,Vilshofen
27810,27,Wien
27811,10,Passau
27812,64,Obernberg (am Inn)
27816,8,Kufstein
27817,525,von der Zell
27819,7,Rosenheim
27825,709,Holzkirchen
27826,73,Wels
27834,540,Urfahr
27835,1007,Egglholz
27836,75,Sallatobel
27837,3,Linz
27838,5,von der Mühl
27839,1008,Kempten (Fürststift)
27840,21,Salzburg
27841,10,Passau
27860,27,Wien
27870,385,Schaden
27872,1009,Hilperting
27875,66,von der Ranna
27878,328,Gallneukirchen
27879,87,von der Au
27880,87,von der Au
27881,66,von der Ranna
27886,513,Inzell
27887,87,von der Au
27891,24,Tölz
27892,3,Linz
27893,60,Sandbach
27897,2,Nürnberg
27898,13,Obernzell/Hafnerzell
28892,34,Neuötting
27901,3,Linz
27902,10,Passau
27903,1011,Puchenau
27904,4,Aschach
27905,4,Aschach
27909,3,Linz
27910,4,Aschach
27911,10,Passau
27912,2,Nürnberg
27915,2,Nürnberg
27917,3,Linz
27918,2,Nürnberg
27919,87,von der Au
27925,5,von der Mühl
27927,29,Engelhartszell
27928,3,Linz
27930,95,Mauthausen
27933,87,von der Au
27934,35,Grafenau
27941,95,Mauthausen
27944,10,Passau
27946,15,Ulm
28017,27,Wien
27948,25,Eferding
27949,10,Passau
27951,11,Regensburg
28250,3,Linz
27963,698,Hopfgarten
27965,4,Aschach
27966,4,Aschach
28358,10,Passau
27972,44,Ottensheim
27973,66,von der Ranna
27974,3,Linz
27980,42,Hallein
27986,403,Flintsbach
27987,225,Neuhaus (an der Donau)
27995,73,Wels
27996,216,Schlögen
27997,4,Aschach
28001,10,Passau
28002,10,Passau
28004,27,Wien
28005,1013,von der Lahn
28006,221,See
28008,9,Hall
28011,142,Ingolstadt
28016,4,Aschach
28018,1014,Kirchheim
28019,27,Wien
28021,3,Linz
28022,89,Krems
