angaben_scansId,angabenId,scanId
71230,61898,28691
71231,61899,28691
71232,61900,28691
71233,61901,28691
71234,61902,28691
71235,61903,28692
71236,61904,28692
71237,61905,28692
71238,61906,28692
71239,61907,28692
71240,61908,28692
71241,61909,28692
71242,61910,28693
71243,61910,28694
71244,61911,19524
71245,61912,19524
71246,61913,19524
71247,61914,19524
71248,61915,28694
71249,61916,28694
71250,61917,28694
71251,61918,28694
71252,61919,28694
71253,61920,28694
71254,61921,19525
71255,61921,19526
71256,61921,19527
71257,61921,19528
71258,61922,25622
71259,61923,25622
71260,61924,25622
71261,61925,25622
71262,61926,25622
71263,61927,25622
71264,61928,25622
71265,61929,25623
71266,61930,25624
71267,61931,25624
71268,61932,25624
71269,61933,25625
71270,61934,25625
71271,61935,25625
71272,61936,25625
71273,61937,25625
71274,61938,25625
71275,61939,25625
71276,61940,25625
71277,61941,25626
71278,61942,25626
71279,61943,25626
71280,61944,25626
71281,61945,25626
71282,61946,25626
71283,61947,25626
71284,61948,25626
71285,61949,25627
71286,61950,25627
71287,61951,25627
71288,61952,25627
71289,61953,25627
71290,61954,25627
71291,61955,25628
71292,61955,25629
71293,61955,25630
71294,61955,25631
71295,61955,25632
71296,61955,25633
71297,61955,25634
71298,61956,19529
71299,61957,19529
71300,61958,19529
71301,61959,19529
71302,61960,19529
71303,61961,19530
71304,61962,19530
71305,61963,19530
71306,61964,19530
71307,61965,19530
71308,61966,19530
71309,61967,19531
71310,61968,19531
71311,61969,19531
71312,61970,19531
71313,61971,27015
71314,61972,27015
71315,61973,27015
71316,61974,27016
71317,61975,27016
71318,61976,27016
71319,61977,27016
71320,61978,27016
71321,61979,27016
71322,61980,27016
71323,61981,27017
71324,61982,27017
71325,61983,27017
71326,61984,27017
71327,61985,25635
71328,61986,27017
71329,61987,25635
71330,61988,25635
71331,61989,25635
71332,61990,25635
71333,61991,27018
71334,61991,27019
71335,61991,27020
71336,61992,25635
71337,61993,25635
71338,61994,25636
71339,61995,25636
71340,61996,25636
71341,61997,25636
71342,61998,25636
71343,61999,25636
71344,62000,25636
71345,62001,25637
71346,62002,25637
71347,62003,25637
71348,62004,25637
71349,62005,25637
71350,62006,25637
71351,62007,28695
71352,62008,25637
71353,62009,25638
71354,62010,28695
71355,62011,28695
71356,62012,25638
71357,62013,25639
71358,62013,25640
71359,62014,28695
71360,62015,28695
71361,62015,28696
71362,62015,28697
71363,62015,28698
71364,62015,28699
71365,62015,28700
71366,62016,25641
71367,62017,25642
71368,62017,25643
71369,62018,25643
71370,62019,25643
71371,62020,25643
71372,62021,25643
71373,62022,25643
71374,62023,25643
71375,62024,28700
71376,62025,28700
71377,62026,28701
71378,62027,28702
71379,62028,28702
71380,62028,28703
71381,62028,28704
71382,62028,28705
71383,62028,28706
71384,62028,28707
71385,62028,28708
71386,62029,28708
71387,62030,28708
71388,62031,28709
71389,62032,28709
71390,62033,28709
71391,62034,28709
71392,62035,28709
71393,62036,28709
71394,62037,28709
71395,62038,28709
71396,62039,28710
71397,62040,28710
71398,62041,28710
71399,62042,28710
71400,62043,28710
71401,62044,28711
71402,62045,28711
71403,62046,28711
71404,62047,28711
71405,62048,28711
71406,62049,28711
71407,62050,28711
71408,62051,28711
71409,62052,28712
71410,62053,28712
71411,62054,28712
71412,62055,28712
71413,62056,28712
71414,62057,28713
71415,62058,28713
71416,62059,28713
71417,62060,28713
71418,62061,28713
71419,62062,28713
71420,62063,28713
71421,62064,28714
71422,62065,19532
71423,62065,19533
71424,62066,28714
71425,62067,28714
71426,62068,28714
71427,62069,28714
71428,62070,28714
71429,62071,28714
71430,62072,28715
71431,62072,28716
71432,62072,28717
71433,62072,28718
71434,62073,19533
71435,62074,19534
71436,62075,19534
71437,62076,19534
71438,62077,19534
71439,62078,19534
71440,62079,19534
71441,62080,19535
71442,62081,28718
71443,62082,28718
71444,62083,19536
71445,62083,19537
71446,62084,28719
71447,62085,28719
71448,62086,28719
71449,62087,28719
71450,62088,28719
71451,62089,28719
71452,62090,28719
71453,62091,28719
71454,62092,28720
71455,62093,28720
71456,62094,28720
71457,62095,28720
71458,62096,28720
71459,62097,28720
71460,62098,28720
71461,62099,28720
71462,62100,28721
71463,62101,28721
71464,62102,28721
71465,62103,28722
71466,62104,28723
71467,62105,28723
71468,62106,28723
71469,62107,28723
71470,62108,28723
71471,62109,28723
71472,62110,28723
71473,62111,28724
71474,62112,28724
71475,62113,28724
71476,62114,28724
71477,62115,28724
71478,62116,28724
71479,62117,28724
71480,62118,28724
71481,62119,28725
71482,62120,28725
71483,62121,28725
71484,62122,28725
71485,62123,28725
71486,62124,28725
71487,62125,28725
71488,62126,28725
71489,62127,28726
71490,62128,28726
71491,62129,28726
71492,62130,28726
71493,62131,28726
71494,62132,28726
71495,62133,28727
71496,62134,28727
71497,62135,28727
71498,62136,28727
71499,62137,28727
71500,62138,28727
71501,62139,28727
71502,62140,28727
71503,62141,28728
71504,62142,28728
71505,62143,28728
71506,62144,25644
71507,62145,25644
71508,62146,28728
71509,62147,25644
71510,62148,28728
71511,62149,25644
71512,62150,28728
71513,62151,28728
71514,62152,25644
71515,62153,25644
71516,62154,28728
71517,62155,25644
71518,62156,28729
71519,62157,28729
71520,62158,25645
71521,62158,25646
71522,62159,28729
71523,62160,28729
71524,62161,28730
71525,62162,28730
71526,62163,28730
71527,62164,27020
71528,62165,28730
71529,62166,28730
71530,62167,27021
71531,62167,27022
71532,62168,25646
71533,62169,28730
71534,62170,25646
71535,62171,28730
71536,62172,25646
71537,62173,28731
71538,62174,25646
71539,62175,28731
71540,62176,28731
71541,62177,28731
71542,62178,28731
71543,62179,28731
71544,62180,28731
71545,62181,28732
71546,62182,28732
71547,62183,28732
71548,62184,28732
71549,62185,28732
71550,62186,28732
71551,62187,28732
71552,62188,28732
71553,62189,28732
71554,62190,28733
71555,62191,28733
71556,62192,28733
71557,62193,28733
71558,62194,28733
71559,62195,28733
71560,62196,28733
71561,62197,28734
71562,62198,28734
71563,62199,28734
71564,62200,28734
71565,62201,28734
71566,62202,28734
71567,62203,27022
71568,62204,27022
71569,62205,27022
71570,62206,27023
71571,62207,27023
71572,62208,27023
71573,62209,27024
71574,62210,27024
71575,62211,27024
71576,62212,27024
71577,62213,27025
71578,62214,27025
71579,62215,27025
71580,62216,27025
71581,62217,27025
71582,62218,27025
71583,62219,27026
71584,62220,27026
71585,62221,27026
71586,62222,27027
71587,62223,27027
71588,62224,27027
71589,62225,27027
71590,62226,27027
71591,62227,27027
71592,62228,27028
71593,62228,27029
71594,62228,27030
71595,62229,19537
71596,62230,19538
71597,62231,19538
71598,62232,19538
71599,62233,19538
71600,62234,19538
71601,62235,19538
71602,62236,19539
71603,62237,19539
71604,62238,19539
71605,62239,19539
71606,62240,19540
71607,62241,19540
71608,62242,19540
71609,62243,19540
71610,62244,19540
71611,62245,19541
71612,62245,19542
71613,62245,19543
71614,62245,19544
71615,62245,19545
71616,62245,19546
71617,62245,19547
71618,62246,25647
71619,62247,25647
71620,62248,25648
71621,62249,25648
71622,62250,25648
71623,62251,25648
71624,62252,25648
71625,62253,25648
71626,62254,25648
71627,62255,25648
71628,62256,28734
71629,62257,28734
71630,62258,28734
71631,62259,28735
71632,62260,28735
71633,62261,28735
71634,62262,28735
71635,62263,28735
71636,62264,28735
71637,62265,27031
71638,62266,28736
71639,62267,28736
71640,62268,28736
71641,62269,28736
71642,62270,28736
71643,62271,28736
71644,62272,27031
71645,62273,28737
71646,62274,28737
71647,62275,28737
71648,62276,27031
71649,62277,28737
71650,62278,28737
71651,62279,28737
71652,62280,28738
71653,62281,28738
71654,62282,28738
71655,62283,27031
71656,62284,28738
71657,62285,28738
71658,62286,28738
71659,62287,28739
71660,62288,28739
71661,62288,28740
71662,62289,27031
71663,62290,27031
71664,62291,27031
71665,62292,27031
71666,62293,27031
71667,62294,28740
71668,62295,27032
71669,62295,27033
71670,62296,28740
71671,62297,28741
71672,62298,28741
71673,62299,28741
71674,62300,28741
71675,62301,28741
71676,62302,28741
71677,62303,28741
71678,62304,28741
71679,62305,28741
71680,62306,28741
71681,62307,27033
71682,62308,28742
71683,62309,27033
71684,62310,28742
71685,62311,28742
71686,62312,27033
71687,62313,28742
71688,62313,28743
71689,62313,28744
71690,62313,28745
71691,62314,27033
71692,62315,27033
71693,62316,27033
71694,62317,27033
71695,62318,27034
71696,62318,27035
71697,62319,25649
71698,62319,25650
71699,62320,25650
71700,62321,25650
71701,62322,25650
71702,62323,25650
71703,62324,25650
71704,62325,25650
71705,62326,25651
71706,62327,25651
71707,62328,25651
71708,62329,25651
71709,62330,25651
71710,62331,25651
71711,62332,28745
71712,62333,27035
71713,62334,28745
71714,62335,28746
71715,62336,28746
71716,62337,28746
71717,62338,28746
71718,62339,28746
71719,62340,28746
71720,62341,28746
71721,62342,28746
71722,62343,28747
71723,62344,28747
71724,62345,28747
71725,62346,28747
71726,62347,28747
71727,62348,28748
71728,62349,28748
71729,62350,28748
71730,62351,28748
71731,62352,28748
71732,62353,28748
71733,62354,28748
71734,62355,28748
71735,62356,28749
71736,62357,28749
71737,62358,28749
71738,62359,28749
71739,62360,28749
71740,62361,28750
71741,62362,28750
71742,62363,28750
71743,62364,28750
71744,62365,28750
71745,62366,28750
71746,62367,28750
71747,62368,28751
71748,62369,28751
71749,62370,28751
71750,62371,28751
71751,62372,28751
71752,62373,28751
71753,62374,28751
71754,62375,28751
71755,62376,28752
71756,62377,28752
71757,62378,25652
71758,62379,28752
71759,62380,28752
71760,62381,28752
71761,62382,28752
71762,62383,25652
71763,62384,25652
71764,62385,25653
71765,62386,28752
71766,62387,28753
71767,62388,28754
71768,62389,28754
71769,62390,25654
71770,62391,25654
71771,62392,25654
71772,62393,25654
71773,62394,25654
71774,62395,25654
71775,62396,25654
71776,62397,25654
71777,62398,28754
71778,62398,28755
71779,62398,28756
71780,62399,28756
71781,62400,28756
71782,62401,28756
71783,62402,28757
71784,62403,28757
71785,62404,28757
71786,62405,28757
71787,62406,28757
71788,62407,28757
71789,62408,28758
71790,62409,28758
71791,62410,25655
71792,62411,25655
71793,62412,25656
71794,62413,25656
71795,62414,25656
71796,62415,25656
71797,62416,25657
71798,62417,25657
71799,62418,25657
71800,62419,25657
71801,62420,25657
71802,62421,25657
71803,62422,25658
71804,62423,25658
71805,62424,25658
71806,62425,25658
71807,62426,25658
71808,62427,25658
71809,62428,25658
71810,62429,25659
71811,62430,25659
71812,62431,25659
71813,62432,25659
71814,62433,25660
71815,62433,25661
71816,62433,25662
71817,62433,25663
71818,62433,25664
71819,62434,25664
71820,62435,25664
71821,62436,25664
71822,62437,25665
71823,62437,25666
71824,62438,25666
71825,62439,25667
71826,62440,25667
71827,62441,25667
71828,62442,25667
71829,62443,20723
71830,62443,20724
71831,62443,20725
71832,62443,20726
71833,62443,20727
71834,62443,20728
71835,62443,20729
71836,62444,20730
71837,62445,20730
71838,62446,20730
71839,62447,20730
71840,62448,20730
71841,62449,20731
71842,62450,20731
71843,62451,20731
71844,62452,20731
71845,62453,20732
71846,62454,20732
71847,62455,20732
71848,62456,20732
71849,62457,20732
71850,62458,20733
71851,62459,20733
71852,62460,20733
71853,62461,20733
71854,62461,20734
71855,62462,20734
71856,62462,20735
71857,62462,20736
71858,62462,20737
71859,62463,25668
71860,62464,25668
71861,62465,25668
71862,62466,25668
71863,62467,25668
71864,62468,25668
71865,62469,25668
71866,62470,25668
71867,62471,25669
71868,62472,25669
71869,62473,25669
71870,62474,25669
71871,62475,25670
71872,62476,25670
71873,62477,25670
71874,62478,25671
71875,62479,25671
71876,62480,25671
71877,62481,25671
71878,62482,25671
71879,62483,25671
71880,62484,25671
71881,62485,25672
71882,62486,25672
71883,62487,25672
71884,62488,25672
71885,62489,25672
71886,62490,25673
71887,62491,25673
71888,62492,25674
71889,62492,25675
71890,62493,25675
71891,62494,25675
71892,62495,25676
71893,62496,25676
71894,62497,25676
71895,62498,25676
71896,62499,25676
71897,62500,25677
71898,62501,25677
71899,62502,25677
71900,62503,27036
71901,62504,25677
71902,62505,27036
71903,62506,25677
71904,62507,25677
71905,62508,25677
71906,62509,25678
71907,62510,27036
71908,62511,27036
71909,62512,27036
71910,62513,25678
71911,62514,25678
71912,62515,25678
71913,62516,27036
71914,62517,27036
71915,62518,27037
71916,62519,27037
71917,62519,27038
71918,62520,27038
71919,62521,27038
71920,62522,27038
71921,62522,27039
71922,62523,27039
71923,62524,27040
71924,62525,27040
71925,62526,27040
71926,62527,25679
71927,62528,25679
71928,62529,25679
71929,62530,25679
71930,62531,25679
71931,62532,25679
71932,62533,25679
71933,62534,25679
71934,62535,25680
71935,62536,25680
71936,62537,25680
71937,62538,27041
71938,62539,25680
71939,62540,25680
71940,62541,27041
71941,62542,25680
71942,62543,27041
71943,62544,25681
71944,62545,25681
71945,62546,25681
71946,62547,25681
71947,62548,25681
71948,62549,25681
71949,62550,25681
71950,62550,25682
71951,62551,27041
71952,62552,27041
71953,62553,27042
71954,62554,27042
71955,62555,27042
71956,62556,27042
71957,62557,27042
71958,62558,27043
71959,62559,27043
71960,62560,27043
71961,62560,27044
71962,62560,27045
71963,62560,27046
71964,62560,27047
71965,62560,27048
71966,62560,27049
71967,62561,20737
71968,62562,20737
71969,62562,20738
71970,62563,20738
71971,62564,20739
71972,62564,20740
71973,62565,19547
71974,62566,19547
71975,62567,19547
71976,62568,19547
71977,62569,20740
71978,62570,19548
71979,62571,20740
71980,62572,20741
71981,62573,19548
71982,62574,19548
71983,62575,19548
71984,62576,19549
71985,62576,19550
71986,62576,19551
71987,62577,19551
71988,62578,19551
71989,62579,28758
71990,62580,28758
71991,62581,28758
71992,62582,28758
71993,62583,28759
71994,62583,28760
71995,62584,25683
71996,62585,25683
71997,62586,25683
71998,62587,25684
71999,62587,25685
72000,62587,25686
72001,62587,25687
72002,62587,25688
72003,62587,25689
72004,62588,28761
72005,62589,28761
72006,62590,28761
72007,62591,28761
72008,62592,28761
72009,62593,25690
72010,62594,25690
72011,62595,25690
72012,62596,25690
72013,62597,28761
72014,62598,28761
72015,62599,28761
72016,62600,28762
72017,62601,20742
72018,62602,20742
72019,62603,28762
72020,62604,20742
72021,62605,28762
72022,62606,28762
72023,62607,20742
72024,62608,28762
72025,62609,28762
72026,62610,20742
72027,62611,28763
72028,62612,28763
72029,62613,28763
72030,62614,28763
72031,62615,20742
72032,62616,28763
72033,62617,20743
72034,62618,28763
72035,62619,20743
72036,62620,28763
72037,62621,28763
72038,62622,20743
72039,62623,20743
72040,62624,25690
72041,62625,28764
72042,62626,25690
72043,62627,25690
72044,62628,20743
72045,62629,25690
72046,62630,20743
72047,62631,20744
72056,62639,20744
72049,62632,28764
72050,62633,28764
72051,62634,28764
72052,62635,28764
72053,62636,28764
72054,62637,28765
72055,62638,28765
72057,62639,20745
72058,62640,28765
72059,62641,28766
72060,62642,28766
72061,62643,20745
72062,62644,28766
72063,62645,28766
72064,62646,20745
72065,62647,20745
72066,62648,28766
72067,62649,28767
72068,62650,20745
72069,62651,20745
72070,62652,20746
72071,62653,28767
72072,62654,25691
72073,62655,20746
72074,62655,20747
72075,62656,25691
72076,62657,28768
72077,62658,28768
72078,62659,25691
72079,62660,25692
72080,62661,25692
72081,62662,28768
72082,62663,25692
72083,62664,28768
72084,62665,28768
72085,62666,28768
72086,62667,25693
72087,62668,28768
72088,62669,28768
72089,62670,25693
72090,62671,25693
72091,62672,25693
72092,62673,25693
72093,62674,25693
72094,62675,25693
72095,62676,25694
72096,62677,25694
72097,62678,25694
72098,62679,25694
72099,62680,25694
72100,62681,25694
72101,62682,25694
72102,62683,25695
72103,62684,20748
72104,62685,25695
72105,62686,25695
72106,62687,25695
72107,62688,25695
72108,62689,25695
72109,62690,25695
72110,62691,25695
72111,62692,20748
72112,62693,25696
72113,62694,25696
72114,62695,25696
72115,62696,25696
72116,62697,25696
72117,62698,25696
72118,62699,25697
72119,62699,25698
72120,62700,25697
72121,62700,25698
72122,62701,25698
72123,62702,25698
72124,62703,25698
72125,62704,25699
72126,62705,25699
72127,62706,25699
72128,62707,25699
72129,62707,25700
72130,62708,25700
72131,62709,25700
72132,62710,25700
72133,62711,25700
72134,62712,25700
72135,62713,19552
72136,62713,19553
72137,62714,19553
72138,62715,19554
72139,62716,19554
72140,62717,25701
72141,62718,19554
72142,62719,19554
72143,62720,25701
72144,62721,25702
72145,62722,19554
72146,62723,19554
72147,62724,25702
72148,62725,25702
72149,62726,19554
72150,62727,25702
72151,62728,25702
72152,62729,25703
72153,62730,25703
72154,62731,25704
72155,62732,19555
72156,62733,19555
72157,62734,25704
72158,62735,25704
72159,62736,19555
72160,62737,25705
72161,62738,19555
72162,62738,19556
72163,62739,25705
72164,62740,25705
72165,62741,25705
72166,62742,25705
72167,62743,19556
72168,62744,19556
72169,62745,19556
72170,62746,19556
72171,62747,19556
72172,62748,25706
72173,62748,25707
72174,62749,25707
72175,62750,25707
72176,62751,25707
72177,62752,25708
72178,62753,25708
72179,62754,25709
72180,62755,25709
72181,62756,25709
72182,62757,25709
72183,62758,25709
72184,62759,25709
72185,62760,25709
72186,62761,25710
72187,62762,25710
72188,62763,25710
72189,62764,25710
72190,62765,25710
72191,62766,25710
72192,62767,19557
72193,62768,19557
72194,62769,19558
72195,62770,19558
72196,62771,19558
72197,62772,19558
72198,62773,19558
72199,62774,19558
72200,62775,19559
72201,62776,19559
72202,62777,19559
72203,62778,19559
72204,62779,19559
72205,62780,19559
72206,62781,19560
72207,62782,19560
72208,62783,19560
72209,62784,19560
72210,62785,19561
72211,62786,19561
72212,62787,19561
72213,62788,20749
97945,84818,20763
72215,62789,20751
72216,62790,20751
72217,62791,20752
72218,62792,20752
72219,62793,20752
72220,62794,20752
72221,62795,20753
72222,62796,20753
72223,62797,20753
72224,62798,20754
72225,62799,20754
72226,62800,20754
72227,62801,20755
72228,62801,20756
72229,62801,20757
72230,62801,20758
72231,62801,20759
72232,62801,20760
72233,62801,20761
72234,62802,20761
72235,62803,20761
72236,62804,20761
72237,62805,25711
72238,62805,25712
72239,62805,25713
72240,62805,25714
72241,62805,25715
72242,62805,25716
72243,62806,25716
72244,62807,25717
72245,62808,25717
72246,62809,25718
72247,62810,25718
72248,62811,25719
72249,62812,25719
72250,62813,25719
72251,62814,25719
72252,62815,25719
72253,62816,25719
72254,62817,25719
72255,62818,25720
72256,62819,25720
72257,62820,25721
72258,62820,25722
72259,62821,25722
72260,62822,25723
72261,62823,25723
72262,62824,25723
72263,62825,25723
72264,62826,25723
72265,62827,25723
72266,62828,25724
72267,62829,25724
72268,62829,25725
72269,62830,25725
72270,62831,25725
72271,62832,25725
72272,62833,25725
72273,62834,25725
72274,62835,25725
72275,62836,25725
72276,62837,25725
72277,62838,19562
72278,62839,19562
72279,62840,19562
72280,62841,19562
72281,62842,19563
72282,62843,19563
72283,62844,19563
72284,62845,19564
72285,62846,19564
72286,62847,19564
72287,62848,19564
72288,62849,19564
72289,62850,19565
72290,62851,19565
91413,79202,14744
72292,62852,19566
72293,62853,19566
72294,62853,19567
72295,62853,19568
72296,62854,20762
72297,62855,20762
72298,62856,20762
72299,62857,20763
72300,62858,20763
72301,62859,20763
72302,62860,19568
72303,62861,20763
72304,62862,19569
72305,62863,20763
72306,62864,20764
72307,62864,20765
72308,62865,19569
72309,62866,19569
72310,62867,20765
72311,62868,19569
72312,62869,19569
72313,62870,20765
72314,62871,19569
72315,62872,20765
72316,62873,19570
72317,62874,19570
72318,62875,19570
72319,62876,19570
72320,62877,19570
72321,62878,19570
72322,62879,19571
72323,62879,19572
72324,62879,19573
72325,62879,19574
72326,62879,19575
72327,62880,25726
72328,62881,25727
72329,62882,25727
72330,62883,25727
72331,62884,20766
72332,62885,25727
72333,62886,25727
72334,62887,20766
72335,62888,25727
72336,62889,25728
72337,62890,20766
72338,62891,20766
72339,62892,25728
72340,62893,25729
72341,62894,25729
72342,62895,25730
72343,62896,25730
72344,62897,25730
72345,62898,25730
72346,62899,27050
72347,62900,27050
72348,62901,27050
72349,62902,27050
72350,62903,27050
72351,62904,27050
72352,62905,20767
72353,62906,27051
72354,62906,27052
72355,62906,27053
72356,62907,25731
72357,62907,25732
72358,62908,20768
72359,62909,20768
72360,62910,20768
72361,62911,25732
72362,62912,20769
72363,62913,25732
72364,62914,20769
72365,62915,25732
72366,62916,25732
72367,62917,20769
72368,62918,20769
72369,62919,20769
72370,62920,20769
72371,62921,25733
72372,62922,25733
72373,62923,20770
72374,62924,25733
72375,62925,20770
72376,62926,20770
72377,62927,25733
72378,62928,25734
72379,62929,20771
72380,62930,20771
72381,62931,25734
72382,62932,20771
72383,62933,25734
72384,62934,20771
72385,62935,20771
72386,62936,25735
72387,62936,25736
72388,62936,25737
72389,62937,20771
72390,62938,20771
72391,62939,20772
72392,62940,25737
72393,62941,20772
72394,62942,25737
72395,62943,25737
72396,62944,20773
72397,62945,25737
72398,62946,20773
72399,62947,20773
72400,62948,25738
72401,62949,25738
72402,62950,25738
72403,62951,25738
72404,62952,25738
72405,62953,25739
72406,62954,25740
72407,62955,25740
72408,62956,25740
72409,62957,25740
72410,62958,25740
72411,62959,25740
72412,62960,25740
72413,62961,25741
72414,62961,25742
72415,62961,25743
72416,62961,25744
72417,62961,25745
72418,62961,25746
72419,62962,19575
72420,62963,19575
72421,62964,19575
72422,62965,19575
72423,62966,25746
72424,62967,25746
72425,62968,25746
72426,62969,19576
72427,62970,19576
72428,62971,19576
72429,62972,19576
72430,62973,25747
72431,62974,25747
72432,62975,25747
72433,62976,25747
72434,62977,25748
72435,62978,25748
72436,62979,25748
72437,62980,25748
72438,62981,25748
72439,62982,27053
72440,62983,27053
72441,62984,27053
72442,62985,27054
72443,62986,27054
72444,62987,27054
72445,62988,27054
72446,62989,27054
72447,62990,27054
72448,62991,27054
72449,62992,27055
72450,62993,27055
72451,62994,27055
72452,62995,27055
72453,62996,27055
72454,62997,27055
72455,62998,27055
72462,62999,27056
72463,63000,27056
72464,63000,27057
72465,63000,27058
72466,63000,27059
72467,63000,27060
72468,63000,27061
72469,63001,25749
72470,63002,25749
72471,63003,25750
72472,63004,25750
72473,63005,25750
72474,63006,25750
72475,63007,25750
72476,63008,25750
72477,63009,25751
72478,63009,25752
72479,63010,25753
72480,63011,25753
72481,63012,25753
72482,63013,25753
72483,63014,25753
72484,63015,25753
72485,63016,25753
72486,63017,25753
72487,63018,25753
72488,63019,25754
72489,63019,25755
72490,63020,25755
72491,63021,25755
72492,63022,25756
72493,63023,25756
72494,63024,25756
72495,63025,25756
72496,63026,25756
72497,63027,25756
72498,63028,25757
72499,63029,25757
72500,63030,25757
72501,63031,25757
72502,63032,25757
72503,63033,19577
72504,63034,19578
72505,63035,19578
72506,63036,19578
72507,63037,19578
72508,63038,28769
72509,63037,19579
72510,63033,19578
72511,63039,19579
72512,63040,19579
72513,63041,19579
72514,63042,19580
72515,63043,19580
72516,63044,19580
72517,63045,19581
72518,63046,25758
72519,63046,25759
72520,63047,28769
72521,63048,28769
72522,63049,28769
72523,63050,25759
72524,63050,25760
72525,63051,28769
72526,63052,28769
72527,63053,28769
72528,63054,28769
72529,63055,28770
72530,63056,28770
72531,63057,28770
72532,63058,28770
72533,63059,28770
72534,63060,28770
72535,63061,28770
72536,63062,28771
72537,63063,28771
72538,63064,28771
72539,63065,28771
72540,63066,28771
72541,63067,28771
72542,63068,28772
72543,63068,28773
72544,63069,25761
72545,63069,25762
72546,63069,25763
72547,63069,25764
72548,63070,28774
72549,63070,28775
72550,63071,25764
72551,63072,25764
72552,63073,25764
72553,63074,28775
72554,63075,25765
72555,63076,28775
72556,63077,25765
72557,63078,28775
72558,63079,25765
72559,63080,25765
72560,63081,25765
72561,63082,28776
72562,63083,28776
72563,63084,28776
72564,63085,28776
72565,63086,28776
72566,63087,28776
72567,63088,28776
72568,63089,28776
72569,63090,20774
72570,63091,28777
72571,63092,28777
72572,63093,28777
72573,63094,28777
72574,63095,28777
72575,63096,28777
72576,63097,20774
72577,63098,28777
72578,63099,20774
72579,63100,20774
72580,63101,20774
72581,63102,19582
72582,63103,19582
72583,63104,19582
72584,63105,28778
72585,63106,19582
72586,63107,28778
72587,63108,19582
72588,63109,19583
72589,63109,19584
72590,63110,28778
72591,63111,28778
72592,63112,28778
72593,63113,28778
72594,63114,28778
72595,63115,28778
72596,63116,28779
72597,63117,28779
72598,63118,28779
72599,63119,28779
72600,63120,28779
72601,63121,28780
72602,63122,28780
72603,63123,28780
72604,63124,28780
72605,63125,28780
72606,63126,19584
72607,63127,28780
72608,63128,28780
72609,63129,28780
72610,63130,19584
72611,63131,19584
72612,63132,25766
72613,63133,19585
72614,63134,25766
72615,63135,25766
72616,63136,19585
72617,63137,25766
72618,63138,25766
72619,63139,19585
72620,63140,28781
72621,63141,28781
72622,63142,25766
72623,63143,28781
72624,63144,25766
72625,63145,28781
72626,63146,25766
72627,63147,28781
72628,63148,25767
72629,63149,19586
72630,63150,25768
72631,63151,25768
72632,63152,25768
72633,63153,28782
72634,63154,25768
72635,63155,28782
72636,63156,28782
72637,63157,25768
72638,63158,20775
72639,63159,25768
72640,63160,25768
72641,63161,25769
72642,63162,25769
72643,63163,25769
72644,63164,20775
72645,63165,19586
72646,63166,25769
72647,63167,25769
72648,63168,28782
72649,63169,25769
72650,63170,20775
72651,63171,28782
72652,63172,25769
72653,63173,28782
72654,63174,20775
72655,63175,20775
72656,63176,28782
72657,63177,25769
72658,63178,20775
72659,63179,28782
72660,63180,20775
72661,63181,20775
72662,63182,28783
72663,63183,28783
72664,63184,28783
72665,63185,28783
72666,63185,28784
72667,63186,28785
72668,63187,28785
72669,63188,28785
72670,63189,28785
72671,63190,28785
72672,63191,28785
72673,63192,28785
72674,63193,28785
72675,63194,25770
72676,63195,25770
72677,63195,25771
72678,63195,25772
72679,63195,25773
72680,63195,25774
72681,63195,25775
72682,63195,25776
72683,63196,25776
72684,63196,25777
72685,63197,25777
72686,63198,25777
72687,63199,25777
72688,63200,25777
72689,63201,25777
72690,63202,25778
72691,63203,25778
72692,63204,25778
72693,63205,25778
72694,63206,25778
72695,63207,25778
72696,63208,25779
72697,63209,25779
72698,63210,25780
72699,63211,25780
72700,63212,25780
72701,63213,25780
72702,63214,25780
72703,63215,25780
72704,63216,25781
72705,63217,25781
72706,63218,25781
72707,63219,25781
72708,63220,25781
72709,63221,25781
72710,63222,19587
72711,63223,19587
72712,63224,19587
72713,63225,19587
72714,63226,19587
72715,63227,19587
72716,63228,19588
72717,63229,20776
72718,63230,20776
72719,63231,20776
72720,63232,20776
72721,63233,19588
72722,63234,20777
72723,63235,19588
72724,63236,20777
72725,63237,19588
72726,63238,20777
72727,63239,20777
72728,63240,19588
72729,63241,20778
72730,63242,20778
72731,63243,20778
72732,63244,19589
72733,63245,20778
72734,63246,20778
72735,63247,19589
72736,63248,20778
72737,63249,20778
72738,63250,19589
72739,63251,20778
72740,63252,20779
72741,63253,19589
72742,63254,19589
72743,63255,19589
72744,63256,19590
72745,63257,20779
72746,63257,20780
72747,63257,20781
72761,63262,20785
72760,63262,20784
72759,63262,20783
72758,63262,20782
72757,63262,20781
72753,63258,19590
72754,63259,19590
72755,63260,19590
72756,63261,19590
72762,63262,20786
72763,63263,19591
72764,63264,27061
72765,63264,27062
72766,63265,19591
72767,63265,19592
72768,63266,27062
72769,63267,27062
72770,63267,27063
72771,63267,27064
72772,63267,27065
72773,63268,20786
72774,63268,20787
72775,63269,20787
72776,63270,20787
72777,63271,20788
72778,63272,20788
72779,63273,20788
72780,63274,20788
72781,63274,20789
72782,63275,27065
72783,63276,27065
72784,63277,27065
72785,63278,27065
72786,63279,28786
72787,63280,27066
72788,63281,28786
72789,63282,28786
72790,63283,27066
72791,63284,20790
72792,63285,28786
72793,63286,28786
72794,63287,28786
