ladung_zielortId,ladungId,zielort
9327,234328,27
9328,234504,3
9329,235085,27
9330,235089,248
9331,235275,27
9332,235276,27
9333,235358,3
9334,235360,27
9335,235766,27
9336,235817,27
9337,235986,27
9338,236084,27
9339,236342,27
9340,236343,27
9342,236510,27
9344,236553,3
9345,236558,3
9346,236740,27
9347,174772,148
9348,236749,148
9349,236991,3
9350,237756,27
9351,238086,148
9352,238106,12
9353,238407,27
9354,264840,27
9355,264841,27
9356,239327,148
9357,239632,27
9358,239734,27
9359,239735,27
9360,240253,148
9361,241610,148
9362,242497,148
9363,242498,148
9364,244392,27
9365,244663,3
9366,244972,148
9367,246144,27
9368,246185,27
9370,247186,27
9371,247541,6
9372,247576,148
9373,248413,1212
9374,248476,27
9375,264858,27
9376,264859,27
9377,264860,27
9378,264861,27
9379,264862,27
9380,264863,27
9381,264865,27
9382,249106,3
9383,249527,112
9384,249538,27
9385,249758,3
9386,249931,27
9387,250772,27
9388,250941,148
9389,250942,27
9390,251060,27
9391,251639,27
9392,251875,3
9393,251880,148
9394,251883,148
9395,252328,25
9397,252342,148
9398,252389,148
9399,252569,148
9400,252570,27
9401,252672,79
9402,253020,27
9403,254054,3
9404,254228,27
9405,254498,11
9406,254507,148
9407,254537,3
9408,254547,25
9409,254581,27
9410,255031,10
9411,255247,25
9412,255441,27
9413,255444,27
9414,255455,27
9415,256571,27
9416,256574,3
9417,257032,148
9418,257033,27
9419,264873,763
9420,257715,148
9421,257718,148
9422,257885,3
9423,258113,27
9424,258272,27
9425,258286,27
9426,258371,43
9427,258776,4
9428,259138,11
9429,259903,27
9430,260897,27
9431,264879,27
9432,261509,27
9433,261840,27
9434,262062,27
9435,262063,27
9436,262248,27
9437,262249,27
9438,262357,27
9439,262404,3
9440,264888,11
9441,264889,11
9442,184380,10
9443,185545,112
9445,264900,3
9459,264941,112
9460,72088,4
9461,264942,112
9462,264943,112
9463,72706,1137
9492,214611,27
9493,214761,278
9494,215596,10
9495,216429,27
9496,217006,3
9497,217203,4
9498,265161,797
9499,265162,797
9500,265163,797
9501,218123,27
9502,239266,316
9503,240071,27
9504,240137,10
9505,240374,148
9506,240388,703
9507,203298,44
9508,207016,3
9509,210712,387
9557,142381,27
9511,246554,112
9512,265232,4
9513,265233,112
9514,249356,4
9516,254899,4
9518,165607,27
9519,165608,27
9520,166261,4
9521,265244,27
9522,170342,1137
9524,173752,3
9525,174019,148
9526,172254,3
9532,265290,179
9533,265291,179
9534,265292,179
9535,265296,27
9536,181914,27
9540,265302,79
9541,183012,1355
9542,199272,9
9543,183120,27
9544,183413,27
9545,184278,354
9547,184836,3
9548,185206,3
9549,186147,3
9550,186146,3
9551,188846,27
9552,194887,27
9553,195015,10
9554,196810,27
9555,196944,27
9558,131827,27
9559,244728,1368
9560,265337,449
9561,50071,3
9562,9286,3
9563,57327,3
9564,57328,3
9565,57329,3
9566,87031,3
9567,90195,3
9568,87872,3
9569,117393,3
9570,141699,886
9571,573,27
9572,764,27
9573,1019,27
9574,1618,27
9575,1900,27
9576,4656,27
9577,15204,27
9578,15330,27
9579,15865,27
9580,19651,27
9581,30022,27
9582,25123,27
9583,28114,27
9584,32082,27
9585,32378,27
9586,34160,27
9587,35150,27
9588,36023,27
9589,38137,27
9590,40568,27
9591,41506,27
9592,41509,27
9593,42673,27
9594,42865,27
9595,42866,27
9596,43007,27
9597,43463,27
9598,43818,27
9599,43819,27
9600,43981,27
9601,46480,27
9602,51061,27
9603,51179,27
9604,65982,27
9605,75615,27
9606,58739,27
9607,49375,27
9608,58267,27
9609,77001,27
9610,82985,27
9611,89927,27
9612,89957,27
9613,89958,27
9614,90143,27
9615,90268,27
9616,91136,27
9617,90278,27
9618,96707,27
9619,103847,27
9620,107393,27
9621,103546,27
9622,108772,27
9623,109122,27
9624,109411,27
9625,114332,27
9626,109641,27
9627,115931,27
9628,115932,27
9629,116366,27
9630,116239,27
9631,117171,27
9632,118023,27
9633,118024,27
9634,118549,27
9635,119059,27
9636,119060,27
9637,121504,27
9638,121503,27
9639,122437,27
9640,121533,27
9641,122868,27
9642,123397,27
9643,126288,27
9644,126972,27
9645,134469,27
9646,138471,27
9647,138841,27
9648,203027,27
9649,263583,27
9650,263584,27
