fahrzeugId,personenId,herkunft,region,maut_fl,maut_s,maut_d,fahrtrichtungId
12806,2396,26,6,,,16,2
12807,9295,10,38,,1,2,2
12808,3949,35,6,,,18,2
12809,806,9,5,,,16,2
12810,222,5,6,,,16,2
12811,646,82,2,,1,2,2
12812,2217,211,42,,4,24,2
12813,3063,16,41,,,24,2
12814,770,24,2,,1,18,2
12815,792,4,6,,,6,1
12816,640,225,6,,,16,1
12817,606,29,6,,1,2,2
12818,2449,44,6,,,16,1
12819,404,32,2,,1,18,2
12820,4658,41,2,,1,18,2
12821,1584,159,43,,2,12,2
12822,2745,33,6,,1,18,2
12823,326,4,6,,,6,2
12824,1583,57,2,,1,18,2
12825,3534,11,122,,,16,2
12826,197,2,4,,,6,2
12827,9894,569,61,,1,18,2
12828,7983,424,166,,1,18,2
12829,558,225,6,,,16,2
12830,2869,10,38,,,6,2
12831,4530,24,2,,4,,2
12832,88,3,6,,1,2,1
12833,181,9,5,,,16,2
12834,1495,26,6,,,16,2
12835,505,32,2,,1,18,2
12836,2142,25,6,,,6,2
12837,326,4,6,,,6,2
12838,169,225,6,,,6,2
12839,1381,66,6,,,16,2
12840,2182,66,6,,,6,2
12841,3311,75,6,,,6,2
12842,1006,24,2,,4,24,2
12843,4965,3,6,,,6,2
12844,797,9,5,,,16,2
12845,9906,3,6,,,6,2
12846,204,10,38,,1,2,1
12847,185,66,6,,,16,1
12848,6145,79,1,,,16,1
12849,7015,49,2,,4,24,2
12850,1595,5,6,,,6,2
12851,2478,30,34,,,16,2
12852,169,225,6,,,6,2
12853,222,5,6,,,6,2
12854,2049,9,5,,,16,2
12855,1495,26,6,,,6,2
12856,1346,27,1,,,16,2
12857,1250,137,42,,3,6,2
12858,9912,61,2,,1,18,2
12859,9913,13,38,,,16,2
12860,558,225,6,,,16,1
12861,210,10,38,,,16,2
12862,5016,17,6,,1,2,1
12863,522,30,34,,,16,2
12864,6592,30,34,,,16,2
12865,1346,27,1,,1,2,2
12866,17346,105,2,,3,6,2
12867,1301,29,6,,,16,2
12868,410,9,5,,,16,2
12869,1251,15,3,,,16,2
12870,9917,29,6,,,6,2
12871,222,5,6,,,16,2
12872,9922,15,3,,,16,2
12873,510,30,34,,,16,2
12874,203,66,6,,,6,2
12875,3418,32,2,,3,6,2
12876,3547,281,6,,,16,1
12877,1190,10,38,,,16,2
12878,508,85,6,,1,28,2
12879,170,4,6,,1,18,2
12880,774,60,2,,1,18,2
12881,1365,60,2,,1,18,2
12882,9926,60,2,,1,18,2
12883,1841,178,42,,,16,2
12884,9928,383,,,1,2,2
12885,9929,34,2,,,16,2
12886,3139,8,5,,,16,2
12887,1133,127,2,,,6,2
12888,210,10,38,,,16,2
12889,2367,138,5,,,16,2
12890,939,4,6,,,6,2
12891,9930,30,34,,,6,2
12892,4271,22,2,,,16,2
12893,324,10,38,,,6,2
12894,8599,30,34,,,16,2
12895,2511,44,6,,,6,2
12896,7239,1,,,,6,2
12897,9931,57,2,,3,6,2
12898,190,11,122,,,16,2
12899,9932,8,5,,,24,2
12900,3113,98,2,,3,6,2
12901,3285,215,5,,,16,2
12902,172,11,122,,1,2,2
12903,2218,212,42,,4,24,2
12904,1475,66,6,,,6,2
12905,174,27,1,,,16,1
12906,259,13,38,,,16,2
12907,185,66,6,,,16,2
12908,1231,5,6,,,6,2
12909,825,16,41,,1,18,2
12910,204,10,38,,,16,2
12911,5296,25,6,,,18,2
12912,982,24,2,,2,12,2
12913,562,9,5,,,16,2
12914,732,64,38,,,16,2
12915,508,85,6,,,16,1
12916,259,13,38,,,16,2
12917,406,13,38,,1,2,2
12918,3547,281,6,,,16,2
12919,1192,114,42,,2,4,2
12920,208,2,4,,,6,2
12921,9964,178,42,,,6,2
12922,5068,32,2,,3,6,2
12923,7462,126,38,,,16,2
12924,1811,30,34,,,16,2
12925,169,225,6,,,6,2
12926,3592,62,148,,1,18,2
12927,209,10,38,,,16,2
12928,1449,11,122,,,16,2
12929,1495,26,6,,1,2,2
12930,37271,41,2,,2,4,2
12931,169,225,6,,,6,2
12932,1495,26,6,,,6,2
12933,328,5,6,,1,2,2
12934,1070,1313,2,,,16,2
12935,9968,30,34,,,16,2
12936,1449,11,122,,,16,2
12937,8291,30,34,,,16,2
12938,821,105,2,,3,6,2
12939,177,10,38,,,16,2
12940,9969,3,6,,1,2,2
12941,1315,100,2,,2,4,2
12942,1475,66,6,,,16,1
12943,347,15,3,,1,2,2
12944,169,225,6,,,12,2
12945,259,13,38,,,16,1
12946,2660,98,2,,1,18,2
12947,209,10,38,,2,4,2
12948,5256,361,6,,1,18,2
12949,2307,87,6,,,24,2
12950,4965,3,6,,,6,2
12951,558,225,6,,,16,2
12952,2182,66,6,,,6,2
12953,1803,174,6,,3,6,2
12954,1359,9,5,,,16,2
12955,2309,225,6,,,16,2
12956,1325,16,41,,1,18,2
12957,774,60,2,,1,18,2
12958,207,10,38,,,6,2
12959,5202,9,5,,,16,2
12960,2313,11,122,,,16,2
12961,648,59,2,,,16,2
12962,3959,16,41,,,24,2
12963,216,35,6,,,18,2
12964,258,4,6,,,6,2
12965,4028,22,2,,,16,2
12966,9972,573,2,,3,6,2
12967,6330,150,,,3,6,2
12968,2116,2,4,,,6,2
12969,204,10,38,,2,20,2
12970,3949,35,6,,,18,2
12971,8883,230,6,,,6,2
12972,259,13,38,,,16,1
12973,9978,574,,,,24,2
12974,949,62,148,,,24,2
12975,204,10,38,,,16,2
12976,546,90,81,,1,18,2
12977,9981,15,3,,,16,2
12978,1312,60,2,,1,18,2
12979,1479,61,2,,4,24,2
12980,1811,30,34,,,16,2
12981,2394,25,6,,,12,2
12982,9652,27,1,,,6,2
12983,209,10,38,,,16,2
12984,177,10,38,,,6,2
12985,345,8,5,,,16,2
12986,5638,380,42,,4,24,2
12987,9336,25,6,,,18,2
12988,222,5,6,,,6,2
12989,321,15,3,,1,2,2
12990,6478,436,2,,,24,2
12991,9982,44,6,,,24,2
12992,344,44,6,,,6,2
12993,9983,514,43,,6,12,2
12994,2623,28,6,,,16,2
12995,776,13,38,,,16,2
12996,1810,176,45,,1,2,2
12997,656,100,2,,,16,2
12998,6560,100,2,,,16,2
12999,1484,61,2,,2,12,2
13000,9986,44,6,,,16,2
13001,6145,79,1,,,16,2
13002,2014,29,6,,,6,2
13003,2165,15,3,,,16,2
13004,939,4,6,,,6,2
13005,2968,51,2,,1,18,2
13006,169,225,6,,,16,2
13007,169,225,6,,1,2,3
13008,5335,13,38,,1,18,2
13009,203,66,6,,,16,2
13010,1053,115,42,,3,6,2
13011,204,10,38,,,22,2
13012,1843,16,41,,1,18,2
13013,326,4,6,,,6,2
13014,985,11,122,,,16,2
13015,169,225,6,,,6,2
13016,821,105,2,,3,6,2
13017,1515,157,2,,1,18,2
13018,9996,62,148,,,24,2
13019,4271,22,2,,,16,2
13020,9998,318,38,,,16,2
13021,1351,60,2,,3,6,2
13022,9999,13,38,,,16,2
13023,169,225,6,,,16,1
13024,648,59,2,,,16,1
13025,8976,66,6,,1,2,3
13026,792,4,6,,,16,2
13027,2843,105,2,,3,6,2
13028,1516,35,6,,,18,2
13029,1671,3,6,,,6,2
13030,4158,21,34,,,16,2
13031,7517,86,43,,,24,2
13032,204,10,38,,,16,2
13033,7286,24,2,,1,18,2
13034,806,9,5,,,16,2
13035,1386,8,5,,,16,2
13036,734,32,2,,,16,2
13037,216,35,6,,,18,2
13038,88,3,6,,,16,1
13039,221,2,4,,,6,2
13040,3596,60,2,,1,18,2
13041,484,32,2,,1,18,2
13042,739,102,38,,1,2,2
13043,508,85,6,,,24,2
13044,1089,66,6,,1,2,1
13045,10010,45,6,,,6,2
13046,640,225,6,,,18,2
13047,210,10,38,,,16,2
13048,2182,66,6,,,6,2
13049,6387,207,6,,,16,2
13050,1680,8,5,,,16,2
13051,1457,9,5,,1,2,2
13052,1468,60,2,,4,24,2
13053,3465,4,6,,,16,2
13054,169,225,6,,,6,2
13055,16513,30,34,,,6,2
13056,2726,13,38,,,6,2
13057,6387,207,6,,,16,2
13058,1346,27,1,,,16,2
13059,1595,5,6,,,16,1
13060,1386,8,5,,,16,2
13061,640,225,6,,,16,2
13062,949,62,148,,,24,2
13063,169,225,6,,,,2
13064,739,102,38,,,16,1
13065,174,27,1,,,6,2
13066,326,4,6,,,6,2
13067,1845,49,2,,,16,2
13068,5983,100,2,,,16,2
13069,726,24,2,,4,24,2
13070,1479,61,2,,2,12,2
13071,1584,159,43,,1,18,2
13072,1286,16,41,,5,18,2
13073,347,15,3,,,16,2
13074,2171,95,6,,,6,2
13075,1696,30,34,,,16,2
13076,10024,28,6,,,6,2
13077,4530,24,2,,4,24,2
13078,3746,30,34,,,16,2
13079,1231,5,6,,,16,1
13080,9731,32,2,,1,18,2
13081,640,225,6,,,16,1
13082,337,8,5,,,16,2
13083,222,5,6,,,16,2
13084,3748,11,122,,,16,2
13085,204,10,38,,,16,2
13086,789,61,2,,1,18,2
13087,640,225,6,,,16,2
13088,210,10,38,,,16,2
13089,1009,9,5,,1,2,2
13090,640,225,6,,,16,2
13091,426,10,38,,,16,2
13092,485,28,6,,,16,2
13093,169,225,6,,,6,2
13094,10031,24,2,,,16,1
13095,222,5,6,,,16,1
13096,1459,13,38,,,16,2
13097,2014,29,6,,,16,2
13098,9305,10,38,,,16,2
13099,467,11,122,,,16,2
13100,792,4,6,,,6,1
13101,5937,403,2,,,16,2
13102,1541,16,41,,,24,2
13103,9645,557,2,,1,18,2
13104,10032,105,2,,1,18,2
13105,210,10,38,,,16,2
13106,222,5,6,,,16,2
13107,2161,204,6,,,16,2
13108,7582,115,42,,3,6,2
13109,6173,159,43,,1,18,2
13110,5030,32,2,,,24,2
13111,1907,15,3,,,16,2
13112,10033,577,2,,3,6,2
13113,640,225,6,,,16,1
13114,10034,3,6,,,6,2
13115,3996,49,2,,1,18,2
13116,5041,32,2,,3,6,2
13117,168,2,4,,,6,2
13118,1475,66,6,,,16,2
13119,222,5,6,,,6,2
13120,8998,9,5,,,16,2
13121,1971,127,2,,1,18,2
13122,5454,60,2,,,24,2
13123,10036,230,6,,,6,2
13124,485,28,6,,,16,1
13125,169,225,6,,,6,2
13126,10037,221,6,,,16,2
13127,222,5,6,,,6,2
13128,10038,26,6,,,6,2
13129,2692,9,5,,,16,2
13130,1133,127,2,,,6,2
13131,203,66,6,,,6,2
13132,2014,29,6,,,18,1
13133,2161,204,6,,,16,1
13134,222,5,6,,,6,2
13135,3371,241,2,,1,18,2
13136,10043,27,1,,,24,2
13137,3001,16,41,,,24,2
13138,2290,155,6,,,6,2
13139,3924,11,122,,,16,2
13140,209,10,38,,1,2,2
13141,406,13,38,,,16,2
13142,1284,26,6,,,16,2
13143,1338,28,6,,,18,2
13144,177,10,38,,,16,2
13145,1475,66,6,,,16,1
13146,177,10,38,,,16,1
13147,2221,11,122,,,16,2
13148,177,10,38,,,6,2
13149,169,225,6,,1,2,1
13150,1590,16,41,,,24,2
13151,1150,21,34,,,16,2
13152,640,225,6,,,16,2
13153,1459,13,38,,,16,1
13154,88,3,6,,,16,2
13155,650,99,2,,,24,2
13156,3534,11,122,,1,2,2
13157,10037,221,6,,,16,1
13158,1224,25,6,,,16,1
13159,222,5,6,,,6,2
13160,1887,159,43,,1,18,2
13161,404,32,2,,1,18,2
13162,339,42,34,,,16,2
13163,177,10,38,,,16,2
13164,454,3,6,,,6,2
13165,286,8,5,,,16,2
13166,740,59,2,,1,18,2
13167,1137,9,5,,1,2,2
13168,935,225,6,,,6,2
13169,6322,81,6,,,6,2
13170,1224,25,6,,,16,2
13171,900,15,3,,,16,2
13172,939,4,6,,,16,1
13173,222,5,6,,,6,2
13174,10054,72,42,,3,6,2
13175,602,35,6,,,16,2
13176,640,225,6,,,16,1
13177,1459,13,38,,,16,2
13178,792,4,6,,,6,2
13179,985,11,122,,,16,2
13180,2182,66,6,,,6,2
13181,739,102,38,,1,2,2
13182,10059,66,6,,,6,2
13183,10060,312,2,,,16,2
13184,826,66,6,,,6,2
13185,1475,66,6,,,16,2
13186,222,5,6,,,16,2
13187,10062,92,2,,,24,2
13188,360,30,34,,,16,2
13189,169,225,6,,,16,2
13190,4080,216,6,,,6,2
13191,174,27,1,,,16,1
13192,328,5,6,,1,2,1
13193,770,24,2,,1,18,2
13194,1495,26,6,,,16,2
13195,4370,15,3,,,16,2
13196,5335,13,38,,,16,2
13197,1864,16,41,,,24,2
13198,328,5,6,,,6,2
13199,602,35,6,,,16,1
13200,508,85,6,,1,18,2
13201,1089,66,6,,,16,2
13202,648,59,2,,,16,1
13203,739,102,38,,,16,1
13204,10067,100,2,,,16,2
13205,5776,11,122,,,16,2
13206,3465,4,6,,,16,2
13207,326,4,6,,,6,2
13208,5068,32,2,,,24,2
13209,10069,157,2,,1,18,2
13210,640,225,6,,,16,2
13211,328,5,6,,,16,2
13212,170,4,6,,,16,1
13213,197,2,4,,,6,2
13214,169,225,6,,,6,2
13215,741,9,5,,,16,2
13216,210,10,38,,,16,2
13217,210,10,38,,,16,2
13218,1089,66,6,,,16,1
13219,1573,1157,42,,4,24,2
13220,558,225,6,,,16,2
13221,4009,66,6,,,16,2
13222,6602,15,3,,,16,2
13223,9677,266,165,,1,18,2
13224,10073,87,6,,,18,2
13225,174,27,1,,1,2,1
13226,336,30,34,,,16,2
13227,6062,16,41,,,24,2
13228,177,10,38,,,16,2
13229,2368,9,5,,,16,2
13230,406,13,38,,,16,1
13231,4140,15,3,,1,2,2
13232,9700,383,,,7,6,2
13233,3346,266,165,,,24,2
13234,171,5,6,,,6,2
13235,204,10,38,,,16,2
13236,6192,533,42,,6,12,2
13237,1325,16,41,,1,18,2
13238,88,3,6,,,16,2
13239,221,2,4,,,6,2
13240,179,11,122,,,16,2
13241,485,28,6,,,16,1
13242,2591,5,6,,,6,2
13243,169,225,6,,,16,2
13244,1495,26,6,,,16,1
13245,11283,4,6,,,16,2
13246,10090,13,38,,,16,2
13247,1494,157,2,,2,12,2
13248,207,10,38,,,6,2
13249,214,30,34,,,16,2
13250,210,10,38,,,16,2
13251,5335,13,38,,,16,1
13252,1190,10,38,,,16,2
13253,1444,16,41,,,24,2
13254,10094,10,38,,2,4,2
13255,640,225,6,,,16,1
13256,4658,41,2,,1,18,2
13257,520,49,2,,,16,2
13258,1845,49,2,,,16,2
13259,655,101,2,,,18,2
13260,6409,13,38,,,16,2
13261,1072,13,38,,,16,2
13262,780,13,38,,,16,2
13263,2421,13,38,,,16,2
13264,4572,13,38,,,16,2
13265,2965,13,38,,,16,2
13266,1672,13,38,,,16,2
13267,2420,13,38,,,16,2
13268,1162,131,6,,,16,2
13269,6425,204,6,,,16,2
13270,204,10,38,,1,2,1
13271,203,66,6,,,12,2
13272,1275,42,34,,,16,2
13273,6430,66,6,,,6,2
13274,1696,30,34,,,16,2
13275,1251,15,3,,,16,2
13276,10099,5,6,,,18,2
13277,169,225,6,,,6,2
13278,4046,28,6,,,18,2
13279,558,225,6,,,6,2
13280,1224,25,6,,,16,1
13281,2047,15,3,,,16,2
13282,4176,30,34,,,6,2
13283,10101,90,81,,,24,2
13284,200,13,38,,,6,2
13285,6592,30,34,,,16,2
13286,1851,66,6,,,16,2
13287,577,9,5,,,16,2
13288,4009,66,6,,,16,1
13289,2089,21,34,,,16,2
13290,797,9,5,,1,2,2
13291,5300,9,5,,,16,2
13292,739,102,38,,1,2,2
13293,7186,92,2,,,16,2
13294,1449,11,122,,,16,2
13295,10106,32,2,,3,6,2
13296,10109,114,42,,,16,2
13297,222,5,6,,,6,2
13298,1009,9,5,,,16,2
13299,1595,5,6,,,6,2
13300,177,10,38,,,16,2
13301,9198,469,2,,,24,2
13302,10112,167,1,,,16,1
13303,760,14,6,,,18,2
13304,1910,29,6,,,16,1
13305,88,3,6,,1,8,2
13306,3200,4,6,,,6,2
13307,344,44,6,,1,2,2
13308,204,10,38,,,16,2
13309,209,10,38,,2,20,2
13310,216,35,6,,,18,2
13311,640,225,6,,,18,2
13312,1258,4,6,,,12,2
13313,6931,1265,164,,3,6,2
13314,5392,8,5,,,16,2
13315,5016,17,6,,1,18,2
13316,3366,19,39,,,16,2
13317,10116,51,2,,,24,2
13318,10117,57,2,,4,24,2
13319,2770,42,34,,,16,2
13320,1057,9,5,,,16,2
13321,210,10,38,,,16,1
13322,945,42,34,,,16,2
13323,3349,19,39,,,16,2
13324,177,10,38,,,16,2
50302,25886,513,6,,,6,2
13326,797,9,5,,,16,2
13327,37271,41,2,,1,18,2
13328,170,4,6,,,6,2
13329,210,10,38,,,6,2
13330,835,8,5,,,16,2
13331,10123,312,2,,,16,2
13332,177,10,38,,,16,2
13333,1224,25,6,,,16,2
13334,739,102,38,,,16,1
13335,485,28,6,,,16,1
13336,1475,66,6,,,16,2
13337,1089,66,6,,,16,2
13338,2179,207,6,,,16,1
13339,2014,29,6,,1,4,2
13340,505,32,2,,1,18,2
13341,328,5,6,,,16,2
13342,208,2,4,,,6,2
13343,210,10,38,,,16,2
13344,204,10,38,,,16,2
13345,1172,60,2,,1,18,2
13346,170,4,6,,,16,2
13347,1592,9,5,,,16,2
13348,1346,27,1,,,16,2
13349,791,99,2,,,24,2
13350,1028,16,41,,1,18,2
13351,939,4,6,,,16,1
13352,169,225,6,,1,2,3
13353,6430,66,6,,,6,2
13354,321,15,3,,,16,2
13355,10126,157,2,,2,12,2
13356,5356,365,,,,16,2
13357,1346,27,1,,,16,2
13358,2144,8,5,,,16,2
13359,2996,16,41,,1,18,2
13360,10128,110,2,,,6,2
13361,1070,1313,2,,,16,2
13362,174,27,1,,,16,2
13363,652,15,3,,,16,2
13364,222,5,6,,,6,2
13365,177,10,38,,,16,2
13366,203,66,6,,,6,2
13367,2482,223,2,,,16,1
13368,1494,157,2,,2,12,2
13369,5335,13,38,,1,2,2
13370,1515,157,2,,2,12,2
13371,1576,62,148,,,24,2
13372,1386,8,5,,1,2,2
13373,2014,29,6,,1,4,1
13374,1495,26,6,,,6,2
13375,88,3,6,,1,2,2
13376,652,15,3,,,16,2
13377,177,10,38,,,16,1
13378,1475,66,6,,1,4,1
13379,2581,59,2,,,16,1
13380,7036,30,34,,,16,2
13381,1284,26,6,,1,6,1
13382,1720,28,6,,,6,2
13383,190,11,122,,,16,2
13384,3465,4,6,,,16,2
13385,1173,62,148,,,24,2
13386,2179,207,6,,,16,2
13387,2876,247,42,,,24,2
13388,3137,30,34,,,16,2
13389,640,225,6,,,16,2
13390,169,225,6,,,6,2
13391,740,59,2,,1,2,2
13392,3414,3,6,,,16,1
13393,10140,9,5,,,16,2
13394,577,9,5,,,16,2
13395,1150,21,34,,,16,2
13396,8057,42,34,,1,2,2
13397,3242,8,5,,,16,2
13398,5016,17,6,,1,2,2
13399,5881,100,2,,3,6,2
13400,3134,62,148,,,24,2
13401,1459,13,38,,,16,2
13402,10149,49,2,,,16,2
13403,3099,24,2,,4,,2
13404,171,5,6,,,6,2
13405,13547,3,6,,,6,2
13406,8059,87,6,,,6,2
13407,10099,5,6,,,18,2
13408,171,5,6,,,12,2
13409,1444,16,41,,4,,2
13410,1475,66,6,,,6,2
13411,2600,221,6,,,6,2
13412,1595,5,6,,,6,2
13413,6144,22,2,,1,2,1
13414,10150,98,2,,,24,2
13415,4539,266,165,,,24,2
13416,810,11,122,,,16,2
13417,934,26,6,,,16,2
13418,10155,57,2,,,24,2
13419,9731,32,2,,1,18,2
13420,2313,11,122,,,16,2
13421,1696,30,34,,,16,2
13422,280,3,6,,1,2,4
13423,467,11,122,,,16,2
13424,4729,60,2,,1,18,2
13425,2385,11,122,,,16,2
13426,220,21,34,,,16,2
13427,222,5,6,,1,2,2
13428,772,98,2,,,24,2
13429,2142,25,6,,,16,1
13430,177,10,38,,,16,2
13431,406,13,38,,,16,2
13432,19226,15,3,,,16,2
13433,1224,25,6,,,16,1
13434,640,225,6,,,16,2
13435,740,59,2,,,16,1
13436,5125,3,6,,,6,2
13437,210,10,38,,,16,2
13438,506,11,122,,,16,2
13439,734,32,2,,,16,2
13440,2305,30,34,,,16,2
13441,213,32,2,,,24,2
13442,1224,25,6,,,16,2
13443,7713,8,5,,,16,2
13444,221,2,4,,,6,2
13445,2504,44,6,,,16,2
13446,10166,13,38,,,6,2
13447,2142,25,6,,1,2,2
13448,3748,11,122,,,16,2
13449,575,3,6,,,16,2
13450,10168,579,2,,,6,2
13451,1494,157,2,,2,12,2
13452,179,11,122,,,16,2
13453,1843,16,41,,1,18,2
13454,5937,403,2,,,16,2
13455,1936,16,41,,,24,2
13456,900,15,3,,,16,2
13457,825,16,41,,3,6,2
13458,169,225,6,,,12,2
13459,1369,16,41,1,3,6,2
13460,937,94,6,,,18,2
13461,781,13,38,,,16,2
35380,343,225,6,,1,2,1
13463,3545,9,5,,,16,2
13464,4941,225,6,,,6,2
13465,222,5,6,,,6,2
13466,6867,61,2,,,16,2
13467,8690,27,1,,2,20,2
13468,10179,142,2,,,16,2
13469,2870,4,6,,,16,1
13470,2397,4,6,,,6,2
13471,760,14,6,,,6,2
13472,203,66,6,,,6,2
13473,5946,100,2,,,16,2
13474,168,2,4,,,6,2
13475,172,11,122,,,16,2
13476,6144,22,2,,,16,2
13477,177,10,38,,,16,2
13478,2161,204,6,,,18,2
13479,2160,13,38,,1,2,2
13480,9303,247,42,1,,,2
13481,2397,4,6,,,16,2
13482,216,35,6,,,18,2
13483,10188,1157,42,,,16,2
13484,328,5,6,,,16,2
13485,3584,13,38,,,16,2
13486,344,44,6,,,16,2
13487,1368,146,2,,1,18,2
13488,19139,223,2,,,6,2
13489,7514,11,122,,,16,2
13490,2150,11,122,,,6,2
13491,326,4,6,,,16,2
13492,520,49,2,,,16,2
13493,640,225,6,,1,2,3
13494,222,5,6,,,16,2
13495,328,5,6,,,16,2
13496,2100,35,6,,,18,2
13497,1516,35,6,,,16,2
13498,5776,11,122,,,16,2
13499,261,32,2,,1,18,2
13500,2182,66,6,,,6,2
13501,168,2,4,,,6,2
13502,169,225,6,,1,2,2
13503,181,9,5,,,16,2
13504,1312,60,2,,1,18,2
13505,1231,5,6,,,6,2
13506,214,30,34,,,16,2
13507,543,29,6,,,16,2
13508,494,48,38,,,16,2
13509,10205,349,1,,,16,2
13510,222,5,6,,,16,2
13511,575,3,6,,,16,2
13512,1584,159,43,,2,12,2
13513,1495,26,6,,,6,2
13514,602,35,6,,,16,1
13515,2100,35,6,,,16,1
13516,739,102,38,,1,2,2
13517,5068,32,2,,1,18,2
13518,10207,64,38,,,16,2
13519,508,85,6,,1,18,2
13520,328,5,6,,,16,2
13521,2433,4,6,,,18,2
13522,2843,105,2,,1,18,2
13523,10209,9,5,,,16,2
13524,2396,26,6,,,6,2
13525,5196,10,38,,,16,2
13526,177,10,38,,1,2,2
13527,177,10,38,,,16,2
13528,204,10,38,,,6,2
13529,181,9,5,,,16,2
13530,920,11,122,,,16,2
13531,5635,9,5,,,16,2
13532,258,4,6,,,6,2
13533,4703,70,5,,,16,2
13534,10210,100,2,1,,16,2
13535,174,27,1,,,16,1
13536,174,27,1,,,16,2
13537,3628,60,2,,,24,2
13538,3824,132,2,,1,18,2
13539,88,3,6,,,16,1
13540,1359,9,5,,1,2,2
13541,1381,66,6,,3,6,2
13542,2085,167,1,,,16,2
13543,774,60,2,,1,18,2
13544,10222,105,2,,1,18,2
13545,8058,92,2,,,16,2
13546,10223,278,1,,,16,2
13547,6933,1241,,,1,18,2
13548,2030,196,6,,,16,1
13549,10224,15,3,,1,2,2
13550,10227,424,166,,,24,2
13551,204,10,38,,1,2,1
13552,10229,346,6,,1,6,4
13553,10230,366,6,,1,6,4
13554,558,225,6,,,6,5
13555,558,225,6,,,6,2
13556,4231,54,2,,,6,2
13557,2368,9,5,,1,2,2
13558,10234,312,2,,1,18,2
13559,1190,10,38,,,16,2
13560,770,24,2,,1,18,2
13561,826,66,6,,,6,2
13562,169,225,6,,,12,2
13563,328,5,6,,,16,2
13564,3532,92,2,,1,18,2
13565,1468,60,2,,1,18,2
13566,10235,126,38,,1,18,2
13567,640,225,6,,,18,2
13568,5030,32,2,,1,18,2
13569,726,24,2,,2,12,2
13570,4045,195,6,,,16,2
13571,169,225,6,,1,2,1
13572,2479,8,5,,,16,2
13573,5454,60,2,,1,18,2
13574,207,10,38,,,6,2
13575,739,102,38,,,16,1
13576,1495,26,6,,,6,2
13577,1591,16,41,,,24,2
13578,406,13,38,,,16,2
13579,259,13,38,,,16,2
13580,1907,15,3,,,16,2
13581,7015,49,2,,3,6,2
13582,726,24,2,,4,24,2
13583,14736,105,2,,1,18,2
13584,4125,30,34,,,16,2
13585,1851,66,6,,1,2,2
13586,4706,4,6,,,6,2
13587,640,225,6,,,16,2
13588,949,62,148,,,24,2
13589,7014,69,2,,,16,2
13590,5425,371,42,,1,2,2
13591,6429,434,2,,1,18,2
13592,10244,30,34,,,16,2
13593,204,10,38,,,16,2
13594,2150,11,122,,,16,2
13595,602,35,6,,,16,2
13596,2161,204,6,,,16,2
13597,10250,195,6,,,16,1
13598,9359,11,122,,,6,2
13599,328,5,6,,,6,2
13600,3783,121,2,,,16,2
13601,640,225,6,,,16,1
13602,4140,15,3,,,16,2
13603,1006,24,2,,4,24,2
13604,1495,26,6,,1,2,3
13605,177,10,38,,,6,2
13606,4434,241,2,,1,18,2
13607,10252,406,38,,,18,2
13608,1381,66,6,,,16,2
13609,1459,13,38,,1,2,2
13610,210,10,38,,,6,2
13611,602,35,6,,,16,1
13612,2016,57,2,,1,18,2
13613,1150,21,34,,,16,2
13614,556,94,6,,,18,2
13615,169,225,6,,1,2,3
13616,2161,204,6,,,16,1
13617,485,28,6,,1,2,1
13618,2441,28,6,,,16,1
13619,364,28,6,,,6,2
13620,214,30,34,,,16,2
13621,404,32,2,,1,18,2
13622,197,2,4,,,6,2
13623,2726,13,38,,,12,2
13624,177,10,38,,,16,2
13625,8976,66,6,,,16,1
13626,177,10,38,,,16,1
13627,360,30,34,,,16,2
13628,169,225,6,,,16,2
13629,505,32,2,,,24,2
13630,1286,16,41,,,24,2
13631,505,32,2,,1,18,2
13632,1459,13,38,,1,2,1
13633,2049,9,5,,,16,2
13634,821,105,2,,3,6,2
13635,210,10,38,,,16,1
13636,797,9,5,,,16,2
13637,806,9,5,,,,2
13638,780,13,38,,,16,2
13639,10257,32,2,,4,24,2
13640,826,66,6,,,6,2
13641,170,4,6,,,6,2
13642,1190,10,38,,,16,1
13643,177,10,38,,,6,2
13644,1590,16,41,,,24,2
13645,1325,16,41,,,24,2
13646,10259,8,5,,,16,2
13647,200,13,38,,,16,2
13648,827,17,6,,1,2,1
13649,1173,62,148,,,24,2
13650,169,225,6,,,6,2
13651,1495,26,6,,,16,2
13652,2542,15,3,,,16,2
13653,204,10,38,,,6,2
13654,177,10,38,,,6,2
13655,360,30,34,,,16,2
13656,1495,26,6,,,16,2
13657,602,35,6,,,16,2
13658,216,35,6,,,18,2
13659,556,94,6,,,18,2
13660,3063,16,41,,,24,2
13661,789,61,2,,1,18,2
13662,1411,11,122,,,16,2
13663,4706,4,6,,,18,2
13664,10264,19,39,,,16,2
13665,3808,19,39,,,16,2
13666,1696,30,34,,,16,2
13667,10267,582,,,1,18,2
13668,216,35,6,,,18,2
13669,10268,29,6,,,18,2
13670,172,11,122,,,16,2
13671,10277,126,38,,,16,2
13672,739,102,38,,1,2,2
13673,210,10,38,,,16,2
13674,3596,60,2,,1,18,2
13675,1351,60,2,,1,18,2
13676,210,10,38,,,6,2
13677,621,52,6,,,16,2
13678,3973,132,2,,1,18,2
13679,10279,24,2,,4,,2
13680,13026,477,,,3,6,2
13681,2087,197,42,,3,6,2
13682,200,13,38,,,16,1
13683,1696,30,34,,,16,2
13684,10280,159,43,,2,12,2
13685,640,225,6,,1,2,2
13686,2900,87,6,,,22,2
