angaben_passagiereId,personenId,angabenId,zielort,judenleibmaut,judenleibmaut_fl,judenleibmaut_s,judenleibmaut_d,bemerkungen,passagiereOrder
9479,20448,45064,216,,,,,,
9480,11783,45067,10,,,,,,
9481,414,45068,3,,,,,,
9482,16,45086,,,,,,,
9483,3496,45088,148,,,,,,
9484,3925,45105,,,,,,,
9485,788,45106,27,,,,,,
9486,16,45107,,,,,,,
9487,414,45116,3,,,,,,
9488,22695,45117,898,,,,,,
9489,1587,45122,,,,,,,
9490,414,45124,3,,,,,,
9491,1587,45125,,,,,,,
9492,19081,45129,,,,,,,
9493,7705,45130,3,,,,,,
9494,16,45135,,,,,,,
9495,8968,45136,29,,,,,,
11593,6706,45138,27,,,,,,
9497,22703,45138,27,,,,,,
9498,20349,45139,27,,,,,,
9499,284,45145,27,,,,,,
9500,113,45145,27,,,,,,
9501,8968,45150,,,,,,,
9502,8230,45153,112,,,,,,
9503,1997,45155,,,,,,,
9504,16,45158,,,,,,,
9505,3756,45159,112,,,,,,
9506,9350,45165,,,,,,,
9507,22711,45165,,,,,,,
9508,3726,45175,112,,,,,,
9509,22713,45177,112,,,,,,
9510,5394,45184,,,,,,,
9511,284,45192,,,,,,,
9512,1587,45193,,,,,,,
9513,22722,45194,27,,,,,,
9514,3631,45197,3,,,,,,
9515,16,45198,,,,,,,
9516,16,45199,,,,,,,
9517,3631,45200,3,,,,,,
9518,3631,45203,3,,,,,,
9519,113,45209,,,,,,,
9520,17,45214,,,,,,,
9521,22729,45222,27,,,,,,
9522,16,45224,,,,,,,
9523,113,45226,3,,,,,,
9524,22733,45228,27,,,,,,
9525,4334,45230,3,,,,,,
9526,16,45237,65,,,,,,
9527,20349,45251,27,,,,,,
9528,16,45253,,,,,,,
9529,16,45259,,,,,,,
9530,16,45263,,,,,,,
9531,16,45264,,,,,,,
9532,7460,45274,112,,,,,,
9533,554,45288,27,,,,,,
9534,16,45290,,,,,,,
9535,6903,45293,,,,,,,
9536,15517,45295,,,,,,Der neue Mautner,
9537,22762,45299,3,,,,,,
9538,22763,45302,27,,,,,,
9539,16,45304,,,,,,,
9540,2877,45307,148,,,,,,
9541,2877,45311,148,,,,,,
9542,414,45312,3,,,,,,
9543,113,45316,89,,,,,,
9544,3933,45317,,,,,,,
9545,284,45318,27,,,,,,
9546,645,45330,,,,,,,
9547,17,45333,,,,,,,
9548,322,45339,27,,,,,,
9549,22778,45340,27,,,,,,
9550,16,45341,,,,,,,
9551,16,45344,,,,,,,
9552,414,45345,3,,,,,,
9553,10911,45351,27,,,,,,
9554,22785,45357,3,,,,,,
9555,17,45359,27,,,,,,
9556,6527,45361,4,,,,,,
9557,6596,45362,,,,,,,
9558,22786,45363,3,,,,,,
9559,415,45369,,,,,,,
9560,16,45374,,,,,,,
9561,16,45385,112,,,,,,
9562,20349,45397,27,,,,,,
9563,22797,45397,27,,,,,,
9564,89,45406,3,,,,,,
9565,414,45409,3,,,,,,
9566,645,45411,,,,,,,
9567,1587,45414,10,,,,,,
9568,1587,45418,,,,,,,
9569,3631,45419,,,,,,,
9570,6596,45419,,,,,,,
9571,1906,45420,,,,,,,
9572,15,45424,4,,,,,,
9573,16,45430,,,,,,,
9574,16,45436,3,,,,,,
9575,22823,45439,,,,,,,
9576,22824,45440,,1,6,,,,
9577,22825,45440,,1,12,,,,
9578,6825,45443,27,,,,,,
9579,284,45445,27,,,,,,
9580,16,45458,,,,,,,
9581,1587,45466,10,,,,,,
9582,16,45469,,,,,,,
9583,10830,45472,4,,,,,,
9584,16,45498,,,,,,,
9585,22837,45501,27,,,,,,
9586,7827,45501,27,,,,,,
9587,1942,45502,3,,,,,,
9588,16,45504,,,,,,,
9589,16,45505,,,,,,,
9591,9390,45511,27,,,,,,
9592,1587,45516,,,,,,,
9593,16,45517,,,,,,,
9594,16,45518,,,,,,,
9595,16,45526,,,,,,,
9596,16,45529,,,,,,,
9597,22848,45529,,,,,,,
9598,1906,45531,,,,,,,
9599,5090,45533,3,,,,,,
9600,414,45537,3,,,,,,
15379,113,45538,3,,,,,,
9602,113,45540,3,,,,,,
9603,113,45542,3,,,,,,
9604,284,45543,,,,,,,
9605,22854,45544,,,,,,,
9606,554,45546,,,,,,,
9607,113,45552,3,,,,,,
9608,16,45557,3,,,,,,
9609,113,45558,3,,,,,,
9610,22860,45564,27,,,,,,
9611,113,45566,3,,,,,,
9612,113,45572,3,,,,,,
9613,16,45576,,,,,,,
15384,35477,45580,89,,,,,,
9615,113,45583,3,,,,,,
9616,16,45584,3,,,,,,
9617,113,45585,,,,,,Wahrscheinlich auf dem Weg nach Linz zum St. Bartholomäi-Markt.,
9618,113,45586,3,,,,,,
9619,16,45588,3,,,,,Wahrscheinlich zum St. Bartholmäi-Markt.,
9620,16,45598,3,,,,,Wahrscheinlich zum St. Bartholomäi-Markt.,
9621,113,45602,3,,,,,,
9622,11603,45603,,,,,,,
9623,16,45604,,,,,,,
9624,16,45609,,,,,,,
9625,113,45610,3,,,,,,
9626,16,45611,3,,,,,Evtl. zum St. Bartholomäi-Markt.,
9627,16,45612,3,,,,,Evtl. zum St. Bartholomäi-Markt.,
9628,16,45615,3,,,,,Evtl. zum St. Bartholomäi-Markt.,
9630,16,45618,3,,,,,Evtl. zum St. Bartholomäi-Markt.,
9631,6412,45621,,,,,,,
9632,19673,45626,3,1,15,,,Zum Bartholomäi-Markt.,
9633,16,45627,,,,,,,
9634,113,45631,3,,,,,,
9635,9394,45633,3,,,,,,
9636,16,45634,,,,,,,
9637,16,45646,3,,,,,,
9638,16,45649,,,,,,,
9639,22894,45652,27,,,,,,
9640,3712,45653,,,,,,,
9641,16,45654,,,,,,,
9642,16,45658,,,,,,,
9643,408,45659,3,,,,,,
9736,5588,45952,27,,,,,,
9737,23038,45960,27,,,,,,
9738,23039,45963,,,,,,,
9739,23040,45963,,,,,,,
9740,788,45969,3,,,,,,
9741,16,45973,216,,,,,,
9742,20448,45974,216,,,,,,
9743,788,45977,3,,,,,,
9744,23045,45978,27,,,,,,
9745,23046,45978,27,,,,,,
9746,16,45980,,,,,,,
9747,16,45981,,,,,,,
9748,11055,45985,3,,,,,,
9749,22464,45993,3,,,,,,
9750,23048,45995,,,,,,,
9752,16,45998,216,,,,,,
9753,23050,46000,3,,,,,"Ein Bader, dessen Ehefrau, ein Schlosser aus Waldkirchen, die dort (in Waldkirchen) Geld gemünzt haben.",
9754,16,46006,41,,,,,,
9755,23051,46011,89,,,,,,
9756,284,46014,27,,,,,,
9757,672,46015,27,,,,,,
9758,16,46019,3,,,,,,
9759,23057,46027,27,,,,,,
9760,17,46033,27,,,,,,
9761,788,46040,3,,,,,,
9762,23060,46042,10,,,,,,
9763,16,46044,27,,,,,,
9764,4007,46049,3,,,,,,
9765,645,46052,,,,,,,
9766,30,46057,3,,,,,,
9767,5593,46069,,,,,,,
9768,23079,46077,112,,,,,,
9769,16,46078,,,,,,,
9770,16,46081,,,,,,,
9771,22900,46086,,,,,,,
9772,16,46092,27,,,,,,
9773,16,46094,,,,,,,
9774,2877,46098,148,,,,,,
9775,16,46099,,,,,,,
9776,16,46102,,,,,,,
9777,22900,46105,,,,,,,
9799,16,46114,3,,,,,,
9800,3933,46118,4,,,,,,
9801,20448,46119,216,,,,,,
9802,264,46120,,,,,,,
9803,16,46127,27,,,,,,
9804,23106,46138,112,,,,,,
9805,16,46142,,,,,,,
9806,3630,46152,3,,,,,,
9807,19884,46153,3,,,,,,
9808,16,46163,27,,,,,,
9809,16,46169,27,,,,,,
9810,16,46173,27,,,,,,
9811,15517,46177,3,,,,,,
9812,16,46178,3,,,,,,
9813,16,46181,,,,,,,
9814,3372,46185,,,,,,,
9816,21941,46187,27,,,,,,
9817,7298,46190,,,,,,,
9818,15,46201,3,,,,,,
9819,23130,43144,12,,,,,,
9820,23156,43635,27,,,,,,
9821,23157,43635,27,,,,,,
9822,23160,43693,3,,,,,,
9823,16,46204,27,,,,,,
9824,23162,46205,112,,,,,,
9825,16,46217,,,,,,,
9826,414,46220,3,,,,,,
9827,23176,46228,3,,,,,,
9828,3933,46230,4,,,,,,
9829,102,46233,,,,,,,
9830,113,46240,,,,,,,
9831,645,46242,,,,,,,
9832,16,46244,,,,,,,
9833,4026,46248,3,,,,,,
9834,30,46249,3,,,,,,
9835,16,46251,3,,,,,,
9836,7246,46261,,,,,,,
9837,20448,46269,216,,,,,,
9839,16,46275,216,,,,,,
9840,264,46285,,,,,,,
9841,23197,46295,27,,,,,,
9842,16,46303,,,,,,,
9843,20448,46304,216,,,,,,
9844,16,46310,,,,,,,
9845,20448,46329,216,,,,,,
9846,5588,46330,,,,,,,
9847,16,46336,4,,,,,,
9848,30,46349,3,,,,,,
9849,22785,46351,3,,,,,,
9850,16,46354,,,,,,,
9851,16,46355,3,,,,,,
9852,414,46359,3,,,,,,
9853,20200,46360,,,,,,,
9854,16,46361,65,,,,,,
9855,16,46374,3,,,,,,
9856,16,46383,,,,,,,
9857,18814,46392,27,,,,,,
9858,672,46394,27,,,,,,
9859,22900,46397,27,,,,,,
9860,672,46400,27,,,,,,
9861,411,46429,3,,,,,,
9862,23292,46431,3,,,,,,
9863,20448,46435,216,,,,,,
9864,414,46437,3,,,,,,
9865,23304,46443,27,,,,,,
9866,16,46447,,,,,,,
9867,16,46454,,,,,,,
9868,16,46463,,,,,,,
9869,20448,46476,216,,,,,,
9870,16,46488,,,,,,,
9871,16,46498,79,,,,,,
9872,645,46499,3,,,,,,
9873,7246,46499,3,,,,,,
9874,16,46511,,,,,,,
9875,17,46512,27,,,,,,
9876,16,46517,,,,,,,
9877,16,46525,,,,,,,
9878,113,46534,27,,,,,,
9879,645,46537,,,,,,,
9880,20448,46541,216,,,,,,
9881,23346,46544,27,,,,,,
9882,17,46550,27,,,,,,
9883,411,46554,3,,,,,,
9884,5588,46569,27,,,,,,
9885,5714,46570,27,,,,,,
9886,23352,46571,27,,,,,,
9887,1874,46585,,,,,,,
9888,23367,46592,27,,,,,,
9889,5588,46595,,,,,,,
9890,2877,46597,148,,,,,,
9891,16,46601,,,,,,,
9892,17,46612,27,,,,,,
9893,554,46613,,,,,,,
9894,4007,46614,3,,,,,,
9895,20448,46615,216,,,,,,
9896,16,46618,,,,,,,
9897,4777,46620,27,,,,,,
9898,16972,46620,27,,,,,,
9899,284,46628,,,,,,,
9900,16,46632,,,,,,,
9901,16,46641,,,,,,,
9902,3712,46647,,,,,,,
9903,23414,46657,27,,,,,,
9904,6527,46662,3,,,,,,
9905,20448,46668,216,,,,,,
9906,2877,46682,588,,,,,,
9907,17,46684,,,,,,,
9908,17,46687,27,,,,,,
9909,16,46701,,,,,,,
9910,23024,46702,27,,,,,,
9911,23428,46702,27,,,,,,
9912,16,46703,148,,,,,,
9913,2877,46710,148,,,,,,
9914,407,46716,,,,,,,
9915,3800,46718,,,,,,,
9916,2877,46724,148,,,,,,
9917,3496,46726,148,,,,,,
9918,16,46739,,,,,,,
9919,16,46741,,,,,,,
9920,3631,46748,,,,,,,
9921,20448,46760,216,,,,,,
9922,414,46763,27,,,,,,
9923,6203,46785,27,,,,,,
9924,1874,46786,3,,,,,,
9925,20448,46795,216,,,,,,
9926,16,46798,27,,,,,,
9927,16,46799,27,,,,,,
9928,17,46810,27,,,,,,
9929,414,46820,3,,,,,,
9930,672,46825,27,,,,,,
9931,23485,46829,112,,,,,,
9932,2877,46839,27,,,,,,
9933,2877,46844,148,,,,,,
9934,20448,46853,216,,,,,,
17055,25888,46862,,,,,,,
9936,113,46865,,,,,,,
9937,1840,46866,148,,,,,,
9938,23505,46887,27,,,,,,
9939,23510,46890,148,,,,,,
9940,15034,46897,148,,,,,,
17057,38810,46916,27,,,,,,
9942,8881,46903,27,,,,,,
9943,23523,46907,27,,,,,von Heidelberg nach Wien,
9944,23524,46907,27,,,,,von Heidelberg nach Wien,
9945,3496,46908,148,,,,,,
9946,20448,46910,216,,,,,,
9947,23531,46915,27,,,,,,
9948,23532,46915,27,,,,,,
9949,15,46918,3,,,,,,
9950,16,46925,,,,,,,
9951,23540,46931,148,,,,,,
9952,113,46937,3,,,,,,
9953,16,46941,,,,,,,
9954,16,46945,,,,,,,
9955,1840,46946,148,,,,,,
9956,23558,46948,4,,,,,,
9957,16,46953,,,,,,,
9958,20448,46959,216,,,,,,
9959,16,46963,3,,,,,,
9960,113,46966,3,,,,,,
10236,4026,46971,3,,,,,,
9963,1587,46973,3,,,,,,
9964,16,46980,,,,,,,
9965,16,46984,3,,,,,,
9966,16,46987,3,,,,,,
9967,17682,46995,,,,,,,
9968,23583,46996,,,,,,,
9969,1587,46998,,,,,,,
9970,16,47000,3,,,,,,
9971,16,47002,3,,,,,,
9972,16,47008,3,,,,,,
9973,16,47025,3,,,,,,
9974,788,47027,27,,,,,,
9975,8881,47032,27,,,,,,
9976,23591,47032,27,,,,,,
9977,16,47033,,,,,,,
9978,16,47034,3,,,,,,
9979,1587,47035,,,,,,,
9980,16,47036,3,,,,,,
9981,23304,47037,27,,,,,,
9982,16,47050,3,,,,,,
9983,16,47052,,,,,,,
9984,16,47054,,,,,,,
9985,5543,47060,,,,,,,
9986,16,47066,,,,,,,
9987,20448,47069,216,,,,,,
9988,16,47070,27,,,,,,
9989,30,47071,89,,,,,,
9990,16,47072,216,,,,,,
9991,23605,47075,27,,,,,,
9992,16,47079,,,,,,,
9993,23607,47083,27,,,,,,
9994,16,47085,3,,,,,,
9995,23608,47087,27,,,,,,
9996,30,47095,,,,,,,
9997,23611,47097,27,,,,,,
9998,1587,47099,,,,,,,
9999,16,47101,3,,,,,,
10000,1587,47104,374,,,,,,
10001,1587,47105,374,,,,,,
10002,1587,47111,,,,,,,
10003,2877,47114,148,,,,,,
10004,15,47118,3,,,,,,
10005,16,47120,,,,,,,
10006,2877,47121,148,,,,,,
10007,414,47123,3,,,,,,
10008,15,47126,3,,,,,,
10009,411,47128,3,,,,,,
10010,2877,47129,148,,,,,,
10011,16,47130,,,,,,,
10012,554,47132,3,,,,,,
10013,15,47134,3,,,,,,
10014,23628,47135,148,,,,,,
10015,20448,47140,216,,,,,,
10016,13606,47143,3,,,,,,
10017,16,47144,,,,,,,
10018,16,47145,3,,,,,,
10019,23634,47149,27,,,,,,
10020,23635,47149,27,,,,,,
10021,16,47155,,,,,,,
10022,14846,47157,27,,,,,,
10023,23638,47157,27,,,,,,
10024,4026,47160,,,,,,,
10025,645,47163,,,,,,,
10026,1587,47164,,,,,,,
10027,16,47172,,,,,,,
10028,16,47173,,,,,,,
10029,23646,47174,178,,,,,,
10030,23647,47174,178,,,,,,
10031,23648,47175,,,,,,,
10032,23649,47175,,,,,,,
10033,16,47177,,,,,,,
10034,16,47191,,,,,,,
10035,3496,47193,148,,,,,,
10036,23662,47198,,,,,,,
10037,23663,47198,,,,,,,
10038,1587,47199,,,,,,,
10039,2877,47204,148,,,,,,
10040,5319,47205,27,,,,,,
10041,3631,47206,27,,,,,,
10042,16,47207,,,,,,,
10043,22900,47209,27,,,,,,
10044,16,47214,,,,,,,
10045,1587,47217,,,,,,,
10046,414,47218,,,,,,,
10047,3631,47219,,,,,,,
10048,2877,47224,148,,,,,,
10049,2877,47225,148,,,,,,
10050,1587,47227,43,,,,,,
10051,3496,47231,148,,,,,,
10052,16,47233,12,,,,,,
10053,23671,47242,148,,,,,,
10054,554,47244,,,,,,,
10055,1587,47246,,,,,,,
10056,16,47249,,,,,,,
10057,414,47250,3,,,,,,
10058,16,47254,12,,,,,,
10059,1587,47259,,,,,,,
10062,16,47269,,,,,,,
10061,16,47267,,,,,,,
10063,16,47270,,,,,,,
10064,113,47271,27,,,,,,
10065,23691,47277,11,,,,,Weiterreise von Regensburg nach Brüssel.,
10066,23692,47277,11,,,,,Weiterreise von Regensburg nach Brüssel.,
10067,16,47283,,,,,,,
10068,1906,47284,,,,,,,
10069,23696,47287,27,,,,,,
10070,284,47288,,,,,,,
10071,16,47288,,,,,,,
10072,1840,47291,273,,,,,,
10073,20448,47296,216,,,,,,
10074,1840,47299,148,,,,,,
10075,16,47300,,,,,,,
10076,16,47304,,,,,,,
10077,23712,47305,27,,,,,,
10078,15,47306,27,,,,,,
10079,23713,47308,,,,,,,
10080,89,47309,,,,,,,
10081,16,47315,,,,,,,
10082,16,47316,4,,,,,,
10083,16,47318,,,,,,,
10084,16,47323,,,,,,,
10085,16,47329,,,,,,,
10086,273,47334,79,,,,,,
10087,16,47336,,,,,,,
10088,16,47339,65,,,,,,
10089,1587,47348,160,,,,,,
10090,1587,47349,1235,,,,,,
10091,5588,47354,,,,,,,
10092,16,47356,,,,,,,
10093,284,47359,27,,,,,,
10094,4198,47360,27,,,,,,
10095,23743,47364,27,,,,,,
10096,15,47368,3,,,,,,
10097,16,47376,,,,,,,
10098,17,47388,3,,,,,,
10099,16,47400,,,,,,,
10100,11109,47402,27,,,,,,
10101,5090,47403,18,,,,,,
10102,284,47405,27,,,,,,
10103,3496,47412,148,,,,,,
10104,284,47414,27,,,,,,
10106,16,47416,1,,,,,,
10107,284,47420,,,,,,,
10108,22900,47423,,,,,,,
10109,22900,47433,27,,,,,,
10110,1840,47438,148,,,,,,
10111,414,47443,3,,,,,,
10112,16,47445,374,,,,,,
10113,16,47449,,,,,,,
10114,1840,47450,,,,,,,
10115,22900,47452,,,,,,,
10116,22900,47456,27,,,,,,
10117,1906,47476,27,,,,,,
10118,3712,47483,27,,,,,,
10119,16,47485,,,,,,,
10120,284,47489,27,,,,,,
10121,1906,47490,,,,,,,
10122,264,47501,3,,,,,,
10123,284,47502,27,,,,,,
10124,23788,47508,27,,,,,,
10125,23791,47509,3,,,,,,
10126,16,47510,,,,,,,
10127,23792,47512,27,,,,,,
10128,3631,47514,27,,,,,,
10129,113,47528,27,,,,,,
10130,788,47531,3,,,,,,
10131,23799,47533,27,,,,,,
17060,38822,47562,11,,,,,Weiterreise von Regensburg nach Köln.,
10133,15720,47549,27,,,,,,
10134,414,47553,3,,,,,,
10135,23816,47558,27,,,,,,
10136,16,47567,27,,,,,,
10137,23819,47568,,,,,,,
10138,16,47573,29,,,,,,
10139,16,47577,,,,,,,
10140,23828,47579,3,,,,,,
10141,672,47583,27,,,,,,
10142,23830,47593,148,,,,,,
10143,1587,47594,10,,,,,,
10144,10822,47597,196,,,,,,
10145,13170,47600,1,,,,,,
10146,1840,47602,148,,,,,,
10147,16,47603,,,,,,,
10148,1840,47604,148,,,,,,
10149,3496,47605,148,,,,,,
10150,16,47618,3,,,,,,
10151,23837,47619,145,,,,,,
10152,16,47623,27,,,,,,
10153,1840,47631,148,,,,,,
10154,16,47634,27,,,,,,
10155,3928,47635,216,,,,,,
10156,22900,47636,27,,,,,,
10157,284,47650,27,,,,,,
10158,16,47654,374,,,,,,
10159,16,47655,10,,,,,,
10160,414,47661,3,,,,,,
10161,284,47663,27,,,,,,
10162,16,47666,148,,,,,,
10163,16,47668,,,,,,,
10164,284,47671,27,,,,,,
10165,1906,47674,,,,,,,
10166,16,47680,27,,,,,,
10167,1587,47684,,,,,,,
10168,5588,47685,,,,,,,
10169,672,47686,10,,,,,,
10170,16,47695,27,,,,,,
10171,16,47696,,,,,,,
10172,21213,47701,3,,,,,,
10173,284,47704,27,,,,,,
10174,1681,47709,588,,,,,,
10175,20448,47722,216,,,,,,
10176,10327,47726,27,,,,,,
10177,3631,47732,,,,,,,
10178,12122,47733,27,,,,,,
10179,554,47734,10,,,,,,
10180,16,47740,,,,,,,
10181,16,47757,,,,,,,
10182,554,47768,27,,,,,,
10183,17,47784,27,,,,,,
10184,20448,47786,216,,,,,,
10185,16,47798,,,,,,,
10186,16,47812,,,,,,,
10187,23901,47813,,,,,,,
10188,22900,47832,27,,,,,,
10189,23910,47836,3,,,,,,
10190,113,47843,89,,,,,,
10191,647,47844,3,,,,,,
10192,16,47847,,,,,,,
10193,7298,47853,27,,,,,,
10194,16,47857,27,,,,,,
10195,16,47860,,,,,,,
10196,20448,47879,216,,,,,,
10197,23925,47881,27,,,,,,
10198,20448,47889,216,,,,,,
10199,16,47892,,,,,,,
10200,16,47896,89,,,,,,
10201,16,47906,4,,,,,,
10202,16,47909,,,,,,,
10203,22900,47915,27,,,,,,
10204,89,47924,3,,,,,,
10205,16,47929,,,,,,,
10206,23934,47930,,,,,,,
10207,113,47941,216,,,,,,
10208,113,47942,,,,,,,
10209,16,47947,,,,,,,
10210,15,47948,3,,,,,,
10211,16,47950,,,,,,,
10212,6239,47964,27,,,,,,
10213,16,47967,,,,,,,
10214,617,47972,10,,,,,,
10215,1587,47973,10,,,,,,
10216,15,47979,3,,,,,,
10217,15,47982,216,,,,,,
10218,16,47986,,,,,,,
10219,23951,46262,27,,,,,,
10220,23957,47992,27,,,,,,
10221,672,47995,27,,,,,,
10222,23966,48026,3,,,,,"Von Grub (https://de.wikipedia.org/wiki/Schloss_Grub_(Kirchberg_ob_der_Donau)) nach Linz. Es ist unklar, ob hier Nachkommen der Herrschaft Aschach oder der Herrschaft Grub als Passagiere transportiert wurden.",
10223,15,48027,3,,,,,,
10224,13307,48029,,,,,,,
10225,16,48034,,,,,,,
10226,16,48035,,,,,,,
10227,264,48038,,,,,,,
10228,20448,48041,216,,,,,,
10230,2138,48044,3,,,,,,
10231,6889,48044,3,,,,,,
10232,414,48049,3,,,,,,
10233,23976,48050,27,,,,,,
10234,2877,48054,148,,,,,,
10235,16,48059,27,,,,,,
10237,113,48085,27,,,,,,
10238,20930,48090,,,,,,"""welche alhier auf der anschitt [Anschütt] gewest"".",
10239,17067,48092,3,,,,,,
10240,16,48093,27,,,,,,
10241,23994,48099,27,,,,,,
10242,16,48100,,,,,,,
10243,16,48101,,,,,,,
10244,788,48121,,,,,,,
10245,20448,48124,216,,,,,,
10246,1681,48142,,,,,,,
10247,16,48151,,,,,,,
10248,16,48173,,,,,,,
10249,16,48177,,,,,,,
10250,13448,48181,27,,,,,,
10251,20448,48189,216,,,,,,
10252,16,48194,,,,,,,
10253,24039,48205,3,,,,,,
10254,1906,48217,27,,,,,,
10255,4326,48223,27,,,,,,
10256,554,48224,27,,,,,,
10257,284,48231,27,,,,,,
10262,16,48274,3,,,,,,
10263,24101,48286,3,,,,,,
10264,414,48290,3,,,,,,
10265,16,48292,,,,,,,
10266,22926,48294,,,,,,,
10267,2329,48313,27,,,,,,
10268,414,48314,3,,,,,,
10269,24123,48317,27,,,,,,
10270,20448,48325,216,,,,,,
10271,16,48332,,,,,,,
10272,16,48335,3,,,,,,
10273,16,48336,,,,,,,
10274,16,48345,,,,,,,
10275,16670,48350,27,,,,,,
10276,24140,48350,27,,,,,,
10277,5090,48364,3,,,,,,
10278,5053,48367,27,,,,,,
10279,414,48375,3,,,,,,
10280,273,48378,27,,,,,,
10281,5313,48378,,1,3,,,,
10282,412,48401,,,,,,,
10283,1997,48402,27,,,,,,
10284,24169,48413,27,,,,,,
10285,20448,48416,216,,,,,,
10288,15,48431,,,,,,,
10291,1587,48444,,,,,,,
10292,1587,48449,4,,,,,,
10293,16,48450,4,,,,,,
10294,16,48459,,,,,,,
10295,16,48467,,,,,,,
10296,16,48471,,,,,,,
10297,24215,48476,27,,,,,,
10298,20448,48477,216,,,,,,
10299,16,48481,27,,,,,,
10300,24158,46373,27,,,,,,
10301,24218,46373,27,,,,,,
10302,24222,48482,33,,,,,,
10303,2825,48489,27,,,,,,
10304,16,48495,,,,,,,
17054,38809,46834,3,,,,,,
10306,24254,47046,27,,,,,,
10307,3372,48500,27,,,,,,
10308,22590,48504,27,,,,,,
10309,1587,48510,,,,,,,
10310,22915,48511,27,,,,,,
10311,2825,48512,27,,,,,,
10312,16,48516,27,,,,,,
10313,2846,48530,27,,,,,,
10314,24296,48534,27,,,,,,
10315,16,48535,,,,,,,
10316,414,48541,148,,,,,,
10317,16,48544,3,,,,,,
10318,20448,48551,216,,,,,,
10319,16,48553,,,,,,,
10320,2877,48558,148,,,,,,
10321,16,48560,,,,,,,
10322,16,48563,3,,,,,,
10323,10313,48564,3,,,,,,
10324,284,48570,,,,,,,
10325,113,48571,3,,,,,,
17139,1751,48572,3,,,,,,
10327,16,48574,,,,,,,
10328,113,48577,3,,,,,,
10329,3372,48583,27,,,,,,
10330,24322,48585,,,,,,,
10331,16,48587,,,,,,,
10332,113,48590,3,,,,,,
10333,12425,48591,3,,,,,,
10334,16,48592,,,,,,,
10335,16,48597,27,,,,,,
10336,16,48598,3,,,,,,
10337,16,48600,3,,,,,,
10338,113,48601,3,,,,,,
10339,113,48602,3,,,,,,
10340,113,48603,3,,,,,,
10341,24334,48607,196,,,,,,
10342,16,48608,3,,,,,,
10343,113,48610,3,,,,,,
10344,16,48611,3,,,,,,
10345,16,48614,,,,,,,
10346,414,48618,3,,,,,,
10347,,48625,,,,,,,
10348,16,48625,,,,,,,
10349,113,48628,3,,,,,,
10350,16,48629,3,,,,,,
10351,16,48630,,,,,,,
10352,16,48632,,,,,,,
10353,5317,48633,27,,,,,,
10354,16,48636,,,,,,,
10355,16,48637,,,,,,,
10356,16,48638,,,,,,,
10357,16,48640,,,,,,,
10358,16,48644,3,,,,,,
10359,16,48646,3,,,,,,
10360,113,48647,3,,,,,,
10361,113,48648,3,,,,,,
10362,16,48654,,,,,,,
10363,19673,48655,3,,15,,,Die Juden kamen vom Passauer Stephanimarkt und fuhren auf den Bartholomäimarkt nach Linz.,
10364,16,48657,,,,,,,
10365,113,48662,,,,,,,
10366,30,48669,3,,,,,,
10367,16,48676,,,,,,,
10368,24379,48678,,,,,,,
10369,21213,48680,3,,,,,,
10370,1587,48684,,,,,,,
10371,113,48687,27,,,,,,
10372,16,48690,,,,,,,
10373,16,48694,3,,,,,,
10374,16,48695,,,,,,,
10375,16,48698,,,,,,,
10376,16,48699,3,,,,,,
10377,16,48700,,,,,,,
10378,16,48701,,,,,,,
10379,24379,48704,,,,,,,
10380,16,48705,935,,,,,,
10381,1587,48706,,,,,,,
10382,16165,48710,3,,,,,Evtl. der Dechant von Linz.,
10383,3630,48711,4,,,,,,
10384,5714,48712,,,,,,,
10385,16,48716,,,,,,,
10386,24385,48717,3,,,,,,
10387,16,48726,3,,,,,,
10388,30,48728,3,,,,,,
10389,411,48733,,,,,,Quelle: 2 Herren von Passau.,
10390,16,48737,3,,,,,,
10391,16,48746,,,,,,,
10392,16,48752,,,,,,,
10393,16,48756,3,,,,,,
10394,24397,48757,3,,,,,,
10395,9528,23769,,,,,,,
10400,16,48765,,,,,,,
10401,16,48766,3,,,,,,
10402,554,48767,27,,,,,,
10403,89,48773,3,,,,,,
10404,16,48774,,,,,,,
10405,20448,48775,216,,,,,,
10406,16,48787,27,,,,,,
10407,16,48790,3,,,,,,
17468,33103,62697,,,,,,,
10470,101,49010,3,,,,,,
10471,1651,49012,3,,,,,Unsicher ob es sich um einen Passauer Hofrat handelte oder ob nur der Abfahrtsort Passau war.,
10472,15,49013,935,,,,,,
10473,2877,49014,148,,,,,,
10474,16,49018,,,,,,,
10484,880,49063,27,,,,,,
10486,16,49073,,,,,,,
10487,2701,49074,27,,,,,,
10488,16,49075,3,,,,,,
10540,25191,49372,196,,,,,,
10541,16,49376,,,,,,,
10542,672,49378,3,,,,,,
10543,554,49391,,,,,,,
10544,20448,49393,216,,,,,,
10545,16,49394,,,,,,,
10546,20253,49398,29,,,,,,
10547,16,49400,,,,,,,
10548,16,49404,,,,,,,
10549,554,49410,3,,,,,,
10550,1587,49418,10,,,,,,
10551,788,49448,3,,,,,,
10552,16,49453,,,,,,,
10553,16,49455,,,,,,,
10554,16,49468,,,,,,,
10555,2459,49469,27,,,,,,
10556,20448,49480,216,,,,,,
10557,4007,49483,3,,,,,,
10558,408,49495,11,,,,,,
10559,5313,49495,,1,3,,,,
10560,16,49496,,,,,,,
10561,5965,49497,3,,,,,,
10562,16,49499,,,,,,,
