person_verknuepftId,personenId1,personenId2
1751,2529,12341
1752,3464,6205
2824,18907,14359
1754,880,11276
1755,1361,4777
1756,1361,5331
1757,1361,6996
1758,4777,5331
1759,4777,6996
1760,5331,6996
1761,10817,13525
1762,10817,13883
1763,13525,13883
1764,16462,6630
1765,16492,5689
1766,16492,15345
1767,16494,13758
1768,16495,684
1769,16497,795
1770,16502,185
1771,16502,13131
1772,16502,13363
1773,16502,15111
12173,33038,31930
1775,810,4610
1776,6876,11392
1777,293,6341
1778,293,6668
1779,293,1772
1780,6341,6668
1781,6341,1772
1782,6668,1772
1783,1791,2961
1784,6172,4632
1785,6172,1795
1786,4632,1795
16120,4807,21604
1788,6971,7582
1789,1831,6218
1790,1832,4450
1791,12126,15722
1792,1122,6007
1793,3255,5424
1794,3040,4560
1795,3040,5583
1796,3040,6047
1797,3040,7608
1798,3040,10329
1799,3040,15459
1800,3040,2836
1801,4560,5583
1802,4560,6047
1803,4560,7608
1804,4560,10329
1805,4560,15459
1806,4560,2836
1807,5583,6047
1808,5583,7608
1809,5583,15459
1810,5583,2836
1811,5583,10329
1812,6047,7608
1813,6047,10329
1814,6047,15459
1815,6047,2836
1816,7608,10329
1817,7608,15459
1818,7608,2836
1819,10329,15459
1820,10329,2836
1821,15459,2836
1822,1070,5937
1823,1070,9465
1824,5937,9465
1825,1964,4392
1826,16512,3902
1827,16512,6240
1828,16512,1986
1829,1986,3902
1830,1986,6240
1831,3902,6240
1832,16514,484
1833,2016,7773
1834,4045,4136
1835,14014,14456
1836,2018,4153
1837,1306,6773
1838,1306,3799
1839,1306,14964
1840,3799,6773
1841,3799,14964
1842,6773,14964
1843,2082,12405
1844,11341,13026
1845,11341,7507
1846,7533,14090
1847,3184,11460
1848,16545,599
1849,1374,10552
1850,16546,2124
1851,2171,6741
1852,12199,6741
1853,2220,4917
1854,16548,11108
1855,16548,16457
1859,16556,4410
1860,16556,494
1861,16556,8741
1862,350,1767
1863,7253,9619
1864,16574,2012
1865,16574,13424
1866,16575,2211
1867,16575,4508
1868,16575,10823
1869,16578,14094
4669,15484,756
4668,15484,7419
1872,16582,2045
1873,16582,12391
1874,16582,12830
1875,16585,969
1876,16588,5388
1877,16606,4091
3562,20695,597
1879,16610,2278
1880,16610,4331
1881,2307,2591
1882,2307,6385
1883,2591,6385
1884,6328,8938
10712,2744,6571
1886,1281,11283
1887,2419,1517
1888,2381,10769
1889,780,3986
1890,2382,7401
1891,785,10257
1892,14,2421
1893,1672,13553
1894,6892,11791
1895,2420,2930
1896,1571,2425
1897,1571,12876
1898,2425,2981
1899,2425,3344
1900,2425,12876
1901,2981,3344
1902,2981,12876
1903,3344,12876
1904,468,2908
1905,468,2321
1906,2321,2908
1907,3465,7652
1908,774,2181
1909,774,12301
1910,2181,12301
1911,1172,2282
1912,1172,2433
1913,2282,2433
1914,1351,2437
1915,1351,6537
1916,2437,6537
1917,1468,5106
1918,5106,2617
1919,1468,2617
1920,5664,2768
10282,29717,27724
10281,29715,27919
1923,1980,2060
1924,2445,11204
1925,2446,13684
1926,2451,11591
1927,2482,10123
1928,2482,10129
1929,10123,10129
1930,16622,16482
1931,16623,8256
1933,16626,5228
1934,16627,11061
14930,7987,17186
14929,747,9338
1937,16634,4468
1938,16638,4684
1939,16640,6861
1940,15021,4330
1941,15021,11637
12031,32638,11537
12030,32635,419
1944,16641,6460
1945,16641,12217
1946,16644,12956
1947,16644,12851
1948,16644,9947
1949,16648,1831
1950,16648,6218
1951,16655,2677
1952,16655,3085
1953,16657,7205
1954,16658,11013
1955,5125,13410
1956,7754,16208
1957,7754,203
1958,9301,2511
1959,6533,3629
1960,16673,5633
1961,16673,3090
1962,16673,7898
1963,16678,9252
1964,16679,3914
17011,17960,28180
17012,17960,35833
1968,8116,9013
14787,23163,4957
1971,162,2629
1972,224,7189
14664,9109,26545
1974,10033,3534
1975,10033,820
1976,10033,2563
16166,17502,17482
1978,10033,14784
16181,31536,17829
16180,31536,36040
16179,31536,7823
16177,24039,33831
16167,23775,4946
1984,14784,3534
1985,14784,14464
1986,14784,820
1987,14784,2563
1989,16753,2575
1990,16753,11914
1991,16753,11778
1992,11778,11914
1993,3127,7729
1994,1312,7069
17019,15943,18591
17018,17391,619
1997,3762,7288
1998,3762,9048
1999,3762,11848
2000,263,8258
2001,15647,7333
2002,15647,16085
2003,15647,10068
6365,22875,20903
2005,16762,1178
2006,3252,7488
2007,1474,7256
2008,341,2267
2009,8659,15666
2010,286,3871
2011,2171,12199
12129,6857,27005
2118,4133,6693
12128,6857,13935
2015,16773,15840
2016,6059,7688
2017,3303,10757
2018,3303,13093
2019,3303,4254
2020,3303,11785
2021,4254,10757
2022,4254,13093
2023,4254,11785
2024,10757,13093
2025,10757,11785
2026,11785,13093
2027,3045,8081
2028,4349,6147
2029,4349,9712
2030,6147,9712
2031,3064,3637
2032,3064,13490
2033,3637,13490
2034,16802,778
2035,16809,10152
2036,16810,7191
2037,538,8231
2038,3129,6998
15322,33494,5648
15321,33400,39066
15320,33400,10916
15319,33400,5648
2043,16829,7063
2044,16836,4970
11514,31443,14225
2046,16839,1907
2047,16841,13427
2048,16842,6356
2049,16842,6329
2050,16848,12289
2051,12241,3722
6577,3722,15395
2053,12241,15395
2054,3236,15069
2055,3236,10010
2056,3236,5452
2057,3236,14278
2058,5452,15069
2059,14278,15069
2060,2131,3432
2061,3437,1387
2062,3483,3484
2063,576,3490
15057,38942,35473
17140,19402,18928
15065,35291,30985
17135,7135,4496
2068,3492,8791
2069,16879,2956
2070,16879,13193
2071,2219,2238
2072,3553,11751
2073,3561,5770
2074,3561,15560
2075,3581,635
2076,3581,6887
2077,3581,6937
2078,6887,635
2079,6887,6937
2080,6937,635
2081,2767,3596
2082,3605,11535
2083,3605,3614
2084,3614,11535
2085,549,7936
2086,3654,6711
2087,3654,7331
2088,6711,7331
2089,10099,10640
2090,10099,11598
2091,10099,11884
9015,27717,13386
2093,10640,11598
2094,10640,11884
9014,13386,27504
2096,11598,11884
9013,27713,6385
9012,27713,2591
2099,3705,6737
2100,6367,8127
15730,29993,14859
2102,8127,5151
2103,2280,2611
2104,2280,3113
2105,2611,3113
2106,16908,11568
2107,16908,229
2108,16908,16325
2110,16914,6835
2111,16935,6950
2112,16935,1385
2113,16935,5594
2114,16936,7592
16803,8693,9864
2119,5119,6693
2120,16949,1469
2121,16949,2308
2122,1469,2308
2123,220,4158
2124,220,8806
2125,1429,9250
4103,6043,7462
2127,1803,14057
2128,4097,5258
2129,6478,10227
2130,6478,10736
2131,10227,10736
2132,15956,11517
2133,15956,11933
2134,15956,14402
2135,11517,11933
2136,11517,14402
2137,16953,14847
2138,16954,10219
2139,16954,8876
2140,16954,16954
2141,15986,2497
2142,15986,6155
3580,5888,6554
3582,19064,6523
2201,13934,6637
2146,4256,12158
2147,8419,2163
2149,2006,13127
16143,23273,13127
16162,5266,36587
2152,787,4259
2153,1826,3838
2154,5142,7829
2155,2397,3937
2156,640,4313
2157,640,11809
2158,4313,11809
2159,16971,13377
2160,13377,16971
2161,1648,4436
2869,7849,15374
2868,7849,1064
2164,1680,3545
2165,1680,5123
2166,3545,5123
4100,18435,2190
4099,18435,15860
2169,16978,5642
2170,16979,9783
2207,1224,1695
6393,22913,2276
2173,16989,177
2174,16989,8841
2175,16990,8268
2176,16990,4704
2177,16990,12790
2178,16990,8128
2179,16991,14116
2180,16991,10306
2181,16993,2212
2182,16993,4984
2183,16994,6356
2184,16994,6329
2185,16995,5346
2189,1360,2070
2187,6550,10249
2188,6550,11147
2190,1360,8137
6471,19391,22548
6470,23009,19526
2193,4520,6112
2194,11669,3760
2195,906,15336
2196,11934,4527
2197,17044,1232
2198,17044,16239
2199,4263,2504
6824,2505,10954
17063,4252,17486
17062,4252,17527
3561,20695,9078
5410,4924,20916
2208,1224,4912
2209,1695,4912
2210,17055,4218
2211,12344,2910
2212,17068,16314
2213,17074,57
2214,17077,13178
2215,4843,12354
2216,3815,3139
2217,3815,6931
2218,6931,205
2219,6931,3139
2220,4884,12406
15856,39318,5765
2222,28,4438
2223,28,4940
15855,39318,38907
2225,4438,4940
15854,39318,3942
2227,736,3867
2228,736,6507
2229,736,7221
2230,3867,6507
2231,3867,7221
2232,6507,7221
2233,17094,5037
2234,17095,6694
2235,17095,7567
2236,17095,12896
2237,17097,209
2238,17098,4519
2239,17098,3464
2240,17098,2529
2241,17098,6205
2242,17105,15854
8387,26339,2410
8386,26339,17110
2245,17111,359
2246,17111,2531
2247,17114,11690
2248,17114,13892
2249,17117,218
2250,17117,1449
2251,17119,1465
2252,17119,5252
2253,17125,12172
2254,17128,16780
2255,17138,13399
2256,17138,3748
6555,247,13158
2258,17142,2569
2259,17147,714
2260,17147,9920
2261,4957,7589
2262,4957,13137
2263,17149,11568
2264,734,6499
2265,4965,9744
4067,19369,7776
2267,17153,5510
2268,17153,12324
2269,17155,12357
2270,17155,4565
2271,4969,4617
2272,3379,4125
2273,4271,6006
2274,5030,6364
2275,5030,13727
2276,6364,13727
9010,27711,5060
9009,27708,11934
2279,17164,16794
2280,17166,9318
2281,17167,911
2282,17169,392
2283,9998,5105
2284,654,5109
2288,1428,3455
2289,1428,6088
2287,15624,11615
2290,1428,6511
2291,1428,9104
2292,3455,6088
2293,3455,6511
2294,3455,9104
2295,6088,6511
2296,6088,9104
2297,6511,9104
2298,4106,13482
2299,3695,4028
2300,201,6262
2301,13498,201
2302,13498,6262
6028,11017,1553
2305,17177,4958
2306,17188,12865
2308,17192,1576
2309,17193,9431
14684,38693,35983
2311,17196,291
2312,17197,5415
5607,8854,7734
5606,4032,7734
5605,4032,8854
2316,17199,3775
2317,17201,10980
2318,17201,11789
2319,3261,11473
2320,17208,6985
2321,17208,5739
3741,20991,5747
3740,20991,20768
2324,4820,5820
2325,17236,404
2326,17236,7357
2327,39,11520
2328,39,14340
2329,1484,17159
2330,17239,10162
2331,17268,3596
2332,17268,2767
2333,17300,6807
2334,17300,1560
2335,17303,10222
14604,38650,2611
2337,17344,9763
17119,7475,21571
2339,17373,11623
6098,6109,9429
11960,3246,7173
2342,17393,622
2343,17394,4951
2344,17399,14801
2346,17404,4885
3654,5339,6905
3653,5339,13856
2349,17440,14827
2350,17441,14007
2351,17442,440
2352,1887,4459
2353,3310,499
2354,17456,351
2355,17460,14841
3661,20456,7868
15222,39004,6756
2358,17538,16796
2359,17539,4210
2360,17541,110
16142,39335,4178
16141,39334,12169
16139,26217,34178
16138,26217,32703
16137,21533,34178
16140,32703,34178
2367,17548,460
2368,17550,1286
2369,17550,1444
2370,17569,7784
2371,17578,759
6409,22942,16568
4123,12375,7122
2374,17588,2492
2375,17597,8811
2376,17597,15961
2377,17601,11679
12172,33038,3956
15081,38948,28277
2380,17657,16179
2381,11984,1535
2382,11984,7797
2383,7797,1535
6463,4492,17670
2385,17670,12291
2386,121,5543
2387,121,1557
2388,1557,5543
2389,13476,11398
2390,3416,2870
2391,3416,4302
6505,23029,7335
2490,2313,8978
2495,17361,16709
2395,17726,11470
2396,17726,11654
2397,17726,2612
2398,17735,13002
2399,17735,5188
14722,38722,19612
6713,23308,17062
2402,17743,2276
2403,17743,917
2404,3517,2479
2405,17745,4780
2406,17748,12827
2407,17754,10099
2408,17754,10640
2409,17754,11598
2410,17754,11884
9011,27713,2307
2412,17756,1553
11535,31480,11598
11533,31480,10099
15896,33319,30430
16910,1035,9702
2417,17772,15512
2827,18912,4590
2826,18912,1631
4794,22710,8587
2421,17786,494
2422,17786,8741
2423,17786,16556
2424,17787,16243
2425,17788,4870
11805,32151,8513
11813,12204,4462
11804,32149,30734
16336,39428,23884
11802,32142,1697
2431,17791,12072
2432,17793,17661
2433,17807,9335
2434,17808,865
2435,17808,4089
2436,17808,4858
2437,17817,6168
2438,17817,470
2439,17817,16282
2440,17827,1577
2441,17827,11963
2442,17829,6823
2443,17829,7823
2444,17829,16061
2445,17830,4332
2446,17836,16507
2447,17843,457
2448,17846,10064
2449,17853,4544
2450,5695,2142
2451,5695,11550
2624,5982,7150
3707,20944,2699
2454,17939,3061
2455,17942,1967
2457,17945,16555
2458,17948,9064
2459,17949,6326
2460,17951,16810
2461,17951,7191
2462,17955,9145
2463,12053,15011
2464,12053,13529
2465,13529,15011
2466,17956,15011
2467,17956,12053
2468,17956,13529
2469,17956,4474
2470,17956,7254
2471,17956,17283
2472,15011,4474
2473,15011,9486
2474,15011,7254
2475,15011,17283
2476,17956,9486
2477,13529,4474
2478,13529,9486
2479,13529,7254
2480,13529,17283
2481,12053,4474
2482,12053,9486
2483,12053,7254
2484,12053,17283
2485,4474,9486
2486,4474,7254
2487,4474,17283
2488,9486,7254
2489,9486,17283
2491,2313,2323
2492,16597,17702
2493,16597,17779
2494,17702,17779
17010,17960,27242
2501,17961,1795
2502,17961,4632
14663,38674,35869
14661,38671,35458
16525,4538,19192
2506,17982,15415
2507,17982,17577
2508,17984,6408
2509,17984,6666
2510,17992,5985
2511,17992,9924
6394,22914,4081
2513,17997,15993
2514,18001,5445
2515,18001,15185
2516,18002,4568
2517,18005,40
2518,18005,8722
2519,18005,4596
2520,18006,6883
2521,18007,4955
2522,18010,11024
2523,18010,11828
2524,18013,8059
2525,18017,5042
12543,34133,2631
2527,18017,6406
12546,34135,931
12542,34130,5885
2530,18017,7769
2531,18032,14265
2532,18032,4554
2534,18047,17423
2535,18049,13359
2537,18056,17140
2538,18061,11578
15792,16551,27688
2540,18066,16348
2541,18068,16526
2542,18069,10837
2543,18070,14751
2544,18071,7244
2545,18078,862
2546,18078,4629
2547,18078,5585
2548,18078,9342
2549,18078,8820
2550,18085,1141
2551,18087,1102
2552,18087,10615
2553,18090,7816
2554,18091,624
2555,18091,2393
16223,37810,35575
16222,5256,37947
2558,18109,11470
2559,18109,11654
2560,18110,900
2561,18115,13318
2562,18115,4784
2563,18118,16746
3374,20142,13427
2565,18129,9500
2566,18129,9098
2567,18131,17731
2568,18138,6844
2569,18178,4044
2666,9705,12532
2571,18182,8251
2572,18189,16321
2573,18189,8141
2574,18189,11715
2575,18189,13205
2873,7476,7636
2577,18194,13158
2578,18196,5285
2579,18202,4930
3828,3068,4697
2581,18214,17147
2582,18217,3228
2583,18224,
2584,18239,1518
2585,18240,2345
2591,18244,1369
2592,18244,11304
2593,18248,11984
2594,18255,11946
2595,18255,8018
2596,18262,17526
2597,18262,7799
2598,18262,10597
2599,18265,11570
2600,18265,6321
11954,19385,18833
2602,18269,5965
2603,18282,17985
2604,18296,16230
2605,18298,8500
2606,18325,14060
2607,18326,2892
2608,9189,17460
7362,3468,21179
2610,3468,6305
2612,1515,9466
8304,26229,16681
9634,28713,3302
16948,24407,5695
2616,5695,16225
2617,2142,11550
2618,18424,7880
2619,18426,3583
3512,20455,6833
2621,18428,17848
4603,5561,4731
2672,1693,11161
2625,5982,9916
2626,7150,9916
2627,13278,13474
14729,38735,12623
2629,13278,14045
14728,38734,10354
2631,13474,14045
14730,38737,12034
3848,21158,1772
15885,21154,15734
3846,21153,1494
3845,21135,1365
3844,21135,16297
16208,9841,10073
16209,9841,14261
3841,21124,5733
3840,21115,21103
2642,18438,912
9482,28451,3038
2644,18444,18382
2645,17362,8357
2646,18445,9783
2647,18445,17839
2648,18445,16979
2649,18446,1846
16150,28260,28068
2651,1198,9592
2652,14563,2992
2653,5504,6368
2654,17039,1408
2655,17039,1040
2656,1066,3265
2657,7092,11434
8555,5421,699
2659,12996,14116
2660,12996,16991
2661,12996,10306
2662,18455,1120
2663,18455,10966
2664,18455,2357
2665,18455,4483
2667,238,2207
2668,8551,908
2669,14104,14303
2670,17478,14657
2671,18456,9703
12585,34290,12621
7763,25203,11013
2675,18463,20581
2676,7325,2077
7541,24384,6972
2678,18468,16094
2679,18470,1103
2680,18471,467
2681,18473,1527
2682,18474,16985
2683,18080,1301
2684,18080,4631
2685,6222,7099
11895,32306,27479
2687,2182,17634
2688,1928,6322
2689,9391,17319
2690,18484,741
2691,1283,2994
2692,1283,6337
2693,1283,8096
2694,1283,11514
2695,1987,10981
2696,10981,15969
2697,2994,6337
2698,2994,8096
2699,2994,11514
2700,6337,8096
2701,6337,11514
2702,8096,11514
2703,18502,14134
6645,23174,14477
6644,23171,5050
6641,14723,21901
2707,18508,17040
11819,10574,1398
2709,18509,10224
2710,18510,12473
2711,18514,14967
2712,18515,17778
2715,18526,15509
2714,18516,2190
2716,18528,352
2717,18533,6230
2718,18549,18535
2719,18556,17697
4207,2695,17423
11826,32208,11470
7607,24737,15102
2723,18572,3017
2724,18574,6652
2725,18588,15831
2726,18592,18046
2727,18593,17133
2728,18596,17505
2729,18598,11397
2730,18599,9871
2731,18599,7611
2732,18388,927
4799,7933,9517
2734,18604,15627
2735,18607,5296
3175,19708,15215
8232,26108,24125
4023,21563,17732
2739,18613,6423
2740,18619,13331
2741,18619,14155
2742,18624,4410
2743,18627,16743
2744,18630,5557
2745,14516,7461
2746,18635,17718
4119,21697,5324
2748,18640,7866
3511,2079,11696
4149,780,19482
4127,16091,3024
3513,20466,9836
2753,18675,9206
2754,18683,15727
2755,18687,4426
16226,39353,16011
4804,22717,10807
2758,18691,5009
2759,18692,11295
2760,18695,16430
9007,27705,27268
2762,18697,17003
2763,18699,694
4508,17673,19431
2765,18701,13094
2766,18702,1334
2767,18703,18500
4528,7828,15109
2769,18708,7689
2770,18709,18113
2771,18710,14549
2772,18711,18474
2773,18712,12087
2874,7476,14804
4111,11177,1402
2776,18725,16900
2777,18730,466
2778,18731,6956
2779,18732,5998
2780,8635,976
2781,8635,678
2782,18736,14924
2783,18737,12231
2784,18738,14924
2785,18739,7336
2786,18740,11351
2787,18744,15312
2788,18746,1700
2789,18755,11050
2790,18756,7290
2791,18758,1913
7085,21346,16115
2793,18768,14303
2794,18775,5785
2795,18779,5739
2796,18795,6002
2797,18795,1673
5157,15284,9980
2799,18805,18680
3107,9787,7340
2801,18823,17550
2802,18834,4265
3324,20027,14075
2804,18838,12297
2805,18838,570
2806,18845,18194
4135,8803,8369
2808,18854,12269
2809,18862,4057
3816,2057,4847
3829,21108,21106
2812,18863,4898
3669,7552,5993
2814,18876,15534
2815,18879,14566
3115,7472,12030
2817,18494,650
2818,18494,2964
2819,18494,15965
2820,18892,10341
2821,18895,17152
2822,18898,17211
2823,4964,5393
2828,18917,12426
2829,18921,13210
2830,18922,18792
3576,277,6245
2832,18923,1505
2833,18927,12504
2834,18927,6885
2835,18942,18654
2836,18942,9458
2837,18945,18219
14721,38722,17811
2839,18959,3531
2840,18960,10812
2841,18961,15072
17114,39996,2791
2843,18964,14498
2844,18968,14965
2845,18969,3471
3095,17033,5165
15964,35788,185
2848,18972,17951
4066,19369,751
14804,2117,8892
2851,18979,15110
2852,18982,11505
2853,18983,18979
11831,32214,30961
2855,18988,17704
2856,18991,5797
16962,31213,14338
16785,9613,6045
2859,18995,12836
2860,18996,5339
2861,18997,6582
3674,10286,17652
2863,1212,16773
3585,20351,16314
2865,19021,3506
16200,31710,9388
2871,7849,9244
2872,233,12325
16221,7958,26176
4833,6292,5623
4082,5913,14671
2878,19039,15078
2879,19047,11631
3761,17579,4292
6506,23030,8505
16963,7744,28278
6507,23036,13974
2884,19065,11482
3711,7893,12009
2886,19071,12907
2887,19076,9846
2888,9846,19076
2889,9846,8692
3108,6636,6867
16816,22952,17478
2892,19088,10047
2893,19090,18711
2894,19091,5167
3176,19708,14567
2896,19098,14033
2897,19099,15666
2898,19102,10111
2899,19106,
2900,19107,18740
2903,19116,3058
2904,19120,19026
2905,19130,16071
3514,20466,17685
2907,19143,11530
2908,19144,19142
4402,22221,7099
2910,19156,4572
2911,19157,1926
2912,88,1616
2913,88,6598
2914,1616,6598
2915,2152,1616
2916,2152,6598
2917,2152,88
3628,20820,5378
4609,2530,19320
4608,783,2562
4599,1955,
2922,19165,14412
3780,12414,15622
2924,19168,18273
2925,19169,11464
2926,19171,12683
2927,19172,16598
6213,22770,6558
2929,19176,1910
2930,19177,558
2931,19180,575
2932,19182,1031
2933,19183,14069
2934,19187,18398
17185,28171,20116
2936,19191,17873
12239,33219,4036
2938,19194,16869
3112,8005,3052
2940,19199,18829
10741,30347,5365
2942,19201,18908
2943,19204,17698
3326,20031,4740
2945,19206,14000
4474,22321,13228
2947,19211,8432
2948,19218,13209
2949,19219,17398
2950,19221,11222
2951,19222,4511
2952,19223,4405
2953,19225,17807
14446,14009,29885
2955,19232,13986
2956,19233,15472
2957,19241,1454
2958,19242,17871
2959,19251,14210
2960,19253,18860
5626,14131,4073
2962,19258,18142
2963,19261,1069
2964,19267,15702
3627,20819,16432
6419,7237,13402
4832,6292,14545
4505,10434,14259
2969,19279,18099
2970,19286,6007
2971,19293,14236
6515,23049,19297
2973,19303,12653
4518,22384,3647
2975,19308,12647
8837,27431,3512
2977,19177,169
2978,19313,2470
2979,19314,19108
4554,22418,3068
2981,19318,2527
2982,19319,15887
2983,19321,15735
2984,19322,18055
2985,19325,16672
2986,19340,269
7288,23960,18888
11957,32478,18375
2989,19346,16334
7485,24289,1125
11953,19385,19154
6216,22780,808
7392,24130,9214
2994,19364,17963
2995,19380,16664
17195,3504,9296
2997,19384,8123
15846,8331,488
3000,19388,18071
3001,19399,7532
3002,19408,8781
3003,19409,17137
3004,19411,17678
4752,22643,492
3006,19426,6801
3007,19428,17430
6427,1967,20624
3009,19456,8521
3010,19458,19294
3011,19459,16952
3012,11239,3808
3013,11239,3955
3014,19468,1339
16793,8152,31503
5604,6853,3769
3017,19474,16453
